"Title","Canadian trade balances"
"Products","Hs 59 - impregnated, coated, cover/laminated textile fabric etc"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2016"
"Units","Value in  canadian dollars"

"","","2016"
"HS 59 - Impregnated, coated, cover/laminated textile fabric etc"
"United States","Total Exports","548838398"
"","Total Imports","321958300"
"","Trade Balance","226880098"
"Mexico","Total Exports","33675926"
"","Total Imports","17655211"
"","Trade Balance","16020715"
"Chile","Total Exports","4599631"
"","Total Imports","259815"
"","Trade Balance","4339816"
"Peru","Total Exports","2984562"
"","Total Imports",""
"","Trade Balance","2984562"
"United Arab Emirates","Total Exports","2273150"
"","Total Imports","19709"
"","Trade Balance","2253441"
"Argentina","Total Exports","2084912"
"","Total Imports","171194"
"","Trade Balance","1913718"
"Uruguay","Total Exports","990498"
"","Total Imports","14"
"","Trade Balance","990484"
"Singapore","Total Exports","966439"
"","Total Imports","33163"
"","Trade Balance","933276"
"Ghana","Total Exports","849773"
"","Total Imports",""
"","Trade Balance","849773"
"Mozambique","Total Exports","810773"
"","Total Imports",""
"","Trade Balance","810773"
"Colombia","Total Exports","1618287"
"","Total Imports","864492"
"","Trade Balance","753795"
"Egypt","Total Exports","744343"
"","Total Imports","99"
"","Trade Balance","744244"
"Hong Kong","Total Exports","769499"
"","Total Imports","60372"
"","Trade Balance","709127"
"Kuwait","Total Exports","674563"
"","Total Imports",""
"","Trade Balance","674563"
"Poland","Total Exports","669913"
"","Total Imports","98128"
"","Trade Balance","571785"
"Sri Lanka","Total Exports","544815"
"","Total Imports","9357"
"","Trade Balance","535458"
"Saudi Arabia","Total Exports","526239"
"","Total Imports",""
"","Trade Balance","526239"
"Russia","Total Exports","404141"
"","Total Imports","23"
"","Trade Balance","404118"
"Algeria","Total Exports","286780"
"","Total Imports",""
"","Trade Balance","286780"
"Cuba","Total Exports","214907"
"","Total Imports",""
"","Trade Balance","214907"
"El Salvador","Total Exports","212394"
"","Total Imports","6471"
"","Trade Balance","205923"
"Venezuela","Total Exports","199578"
"","Total Imports",""
"","Trade Balance","199578"
"Dominican Republic","Total Exports","376277"
"","Total Imports","190624"
"","Trade Balance","185653"
"Indonesia","Total Exports","435970"
"","Total Imports","266377"
"","Trade Balance","169593"
"Bangladesh","Total Exports","171773"
"","Total Imports","3354"
"","Trade Balance","168419"
"Nicaragua","Total Exports","156632"
"","Total Imports","634"
"","Trade Balance","155998"
"Lebanon","Total Exports","154014"
"","Total Imports","1077"
"","Trade Balance","152937"
"Ireland","Total Exports","194357"
"","Total Imports","52691"
"","Trade Balance","141666"
"Philippines","Total Exports","147366"
"","Total Imports","27631"
"","Trade Balance","119735"
"Côte-d'Ivoire","Total Exports","111199"
"","Total Imports","334"
"","Trade Balance","110865"
"Malaysia","Total Exports","211388"
"","Total Imports","105272"
"","Trade Balance","106116"
"Guatemala","Total Exports","102239"
"","Total Imports","2852"
"","Trade Balance","99387"
"Trinidad and Tobago","Total Exports","92393"
"","Total Imports",""
"","Trade Balance","92393"
"Romania","Total Exports","251387"
"","Total Imports","170812"
"","Trade Balance","80575"
"Bahrain","Total Exports","77250"
"","Total Imports","306"
"","Trade Balance","76944"
"Latvia","Total Exports","73665"
"","Total Imports",""
"","Trade Balance","73665"
"Tanzania","Total Exports","71768"
"","Total Imports",""
"","Trade Balance","71768"
"Senegal","Total Exports","60351"
"","Total Imports","11"
"","Trade Balance","60340"
"Jamaica","Total Exports","56399"
"","Total Imports",""
"","Trade Balance","56399"
"Antigua and Barbuda","Total Exports","52351"
"","Total Imports",""
"","Trade Balance","52351"
"Iceland","Total Exports","49798"
"","Total Imports",""
"","Trade Balance","49798"
"Burkina Faso","Total Exports","44606"
"","Total Imports",""
"","Trade Balance","44606"
"Jordan","Total Exports","95573"
"","Total Imports","53931"
"","Trade Balance","41642"
"Morocco","Total Exports","42317"
"","Total Imports","759"
"","Trade Balance","41558"
"Papua New Guinea","Total Exports","34616"
"","Total Imports",""
"","Trade Balance","34616"
"Oman (formerly Muscat and Oman)","Total Exports","32068"
"","Total Imports",""
"","Trade Balance","32068"
"Honduras","Total Exports","31009"
"","Total Imports","3641"
"","Trade Balance","27368"
"Mali","Total Exports","25000"
"","Total Imports","403"
"","Trade Balance","24597"
"Luxembourg","Total Exports","23357"
"","Total Imports","126"
"","Trade Balance","23231"
"Congo (formerly Brazzaville)","Total Exports","22676"
"","Total Imports",""
"","Trade Balance","22676"
"Kenya","Total Exports","22166"
"","Total Imports",""
"","Trade Balance","22166"
"Qatar","Total Exports","20117"
"","Total Imports",""
"","Trade Balance","20117"
"Barbados","Total Exports","17818"
"","Total Imports",""
"","Trade Balance","17818"
"Bolivia","Total Exports","12239"
"","Total Imports",""
"","Trade Balance","12239"
"Malta","Total Exports","11383"
"","Total Imports","503"
"","Trade Balance","10880"
"Serbia","Total Exports","10539"
"","Total Imports",""
"","Trade Balance","10539"
"Saint Vincent and the Grenadines","Total Exports","10326"
"","Total Imports",""
"","Trade Balance","10326"
"Nigeria","Total Exports","10192"
"","Total Imports",""
"","Trade Balance","10192"
"Kazakhstan","Total Exports","8790"
"","Total Imports",""
"","Trade Balance","8790"
"Aruba","Total Exports","8603"
"","Total Imports",""
"","Trade Balance","8603"
"Malawi","Total Exports","7233"
"","Total Imports",""
"","Trade Balance","7233"
"Cameroon","Total Exports","6479"
"","Total Imports","910"
"","Trade Balance","5569"
"Greenland","Total Exports","5531"
"","Total Imports",""
"","Trade Balance","5531"
"Suriname","Total Exports","5281"
"","Total Imports",""
"","Trade Balance","5281"
"Libya","Total Exports","4848"
"","Total Imports",""
"","Trade Balance","4848"
"Cayman Islands","Total Exports","4435"
"","Total Imports",""
"","Trade Balance","4435"
"Bahamas","Total Exports","4070"
"","Total Imports",""
"","Trade Balance","4070"
"Guyana","Total Exports","3343"
"","Total Imports",""
"","Trade Balance","3343"
"Curacao","Total Exports","2454"
"","Total Imports",""
"","Trade Balance","2454"
"Gabon","Total Exports","2198"
"","Total Imports",""
"","Trade Balance","2198"
"Saint Kitts and Nevis","Total Exports","2152"
"","Total Imports",""
"","Trade Balance","2152"
"Maldives","Total Exports","1961"
"","Total Imports",""
"","Trade Balance","1961"
"Dominica","Total Exports","1746"
"","Total Imports",""
"","Trade Balance","1746"
"Bermuda","Total Exports","1319"
"","Total Imports",""
"","Trade Balance","1319"
"Chad","Total Exports","1343"
"","Total Imports","36"
"","Trade Balance","1307"
"Grenada","Total Exports","1123"
"","Total Imports",""
"","Trade Balance","1123"
"Saint Pierre-Miquelon","Total Exports","821"
"","Total Imports",""
"","Trade Balance","821"
"Bhutan","Total Exports","819"
"","Total Imports",""
"","Trade Balance","819"
"Brunei Darussalam","Total Exports","793"
"","Total Imports",""
"","Trade Balance","793"
"Georgia","Total Exports","4668"
"","Total Imports","3877"
"","Trade Balance","791"
"Turks and Caicos Islands","Total Exports","717"
"","Total Imports",""
"","Trade Balance","717"
"Madagascar","Total Exports","1943"
"","Total Imports","1510"
"","Trade Balance","433"
"British Virgin Islands","Total Exports","325"
"","Total Imports",""
"","Trade Balance","325"
"Saint Lucia","Total Exports","317"
"","Total Imports",""
"","Trade Balance","317"
"Tunisia","Total Exports","334"
"","Total Imports","63"
"","Trade Balance","271"
"Ecuador","Total Exports","425"
"","Total Imports","161"
"","Trade Balance","264"
"Zambia (Zambi)","Total Exports","254"
"","Total Imports",""
"","Trade Balance","254"
"Guam","Total Exports","236"
"","Total Imports",""
"","Trade Balance","236"
"Antarctica","Total Exports","171"
"","Total Imports",""
"","Trade Balance","171"
"Swaziland","Total Exports","170"
"","Total Imports","5"
"","Trade Balance","165"
"Kyrgyzstan","Total Exports","78"
"","Total Imports",""
"","Trade Balance","78"
"Sint Maarten","Total Exports","49"
"","Total Imports",""
"","Trade Balance","49"
"Angola","Total Exports","25"
"","Total Imports",""
"","Trade Balance","25"
"Iraq","Total Exports","10"
"","Total Imports",""
"","Trade Balance","10"
"Turkmenistan","Total Exports",""
"","Total Imports","5"
"","Trade Balance","-5"
"Iran","Total Exports",""
"","Total Imports","8"
"","Trade Balance","-8"
"Christmas Island","Total Exports",""
"","Total Imports","31"
"","Trade Balance","-31"
"Haiti","Total Exports",""
"","Total Imports","127"
"","Trade Balance","-127"
"Ukraine","Total Exports","144"
"","Total Imports","364"
"","Trade Balance","-220"
"Lesotho","Total Exports",""
"","Total Imports","314"
"","Trade Balance","-314"
"North Macedonia","Total Exports","1117"
"","Total Imports","1471"
"","Trade Balance","-354"
"U.S. Minor Outlying Islands","Total Exports","21"
"","Total Imports","497"
"","Trade Balance","-476"
"American Samoa","Total Exports",""
"","Total Imports","1233"
"","Trade Balance","-1233"
"Nepal","Total Exports",""
"","Total Imports","3387"
"","Trade Balance","-3387"
"Sierra Leone","Total Exports",""
"","Total Imports","6247"
"","Trade Balance","-6247"
"Congo (formerly Zaire)","Total Exports",""
"","Total Imports","6845"
"","Trade Balance","-6845"
"Panama","Total Exports","83563"
"","Total Imports","90682"
"","Trade Balance","-7119"
"Albania","Total Exports","22"
"","Total Imports","8676"
"","Trade Balance","-8654"
"Bulgaria","Total Exports","1233"
"","Total Imports","17987"
"","Trade Balance","-16754"
"Estonia","Total Exports","4294"
"","Total Imports","21782"
"","Trade Balance","-17488"
"Cambodia (Kampuchea)","Total Exports","2900"
"","Total Imports","33308"
"","Trade Balance","-30408"
"Lithuania","Total Exports","6405"
"","Total Imports","58219"
"","Trade Balance","-51814"
"Norway","Total Exports","61604"
"","Total Imports","142770"
"","Trade Balance","-81166"
"Denmark","Total Exports","153901"
"","Total Imports","243184"
"","Trade Balance","-89283"
"Slovakia","Total Exports","33852"
"","Total Imports","134008"
"","Trade Balance","-100156"
"Pakistan","Total Exports","75946"
"","Total Imports","184828"
"","Trade Balance","-108882"
"Slovenia","Total Exports","10556"
"","Total Imports","128010"
"","Trade Balance","-117454"
"Greece","Total Exports","480"
"","Total Imports","149462"
"","Trade Balance","-148982"
"Australia","Total Exports","1196140"
"","Total Imports","1540333"
"","Trade Balance","-344193"
"Czech Republic","Total Exports","613448"
"","Total Imports","970716"
"","Trade Balance","-357268"
"South Africa","Total Exports","314320"
"","Total Imports","813782"
"","Trade Balance","-499462"
"New Zealand","Total Exports","179202"
"","Total Imports","972235"
"","Trade Balance","-793033"
"Türkiye","Total Exports","144583"
"","Total Imports","974223"
"","Trade Balance","-829640"
"Costa Rica","Total Exports","137099"
"","Total Imports","1092499"
"","Trade Balance","-955400"
"Sweden","Total Exports","117147"
"","Total Imports","1275389"
"","Trade Balance","-1158242"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","1601269"
"","Trade Balance","-1601269"
"France (incl. Monaco, French Antilles)","Total Exports","497446"
"","Total Imports","2352874"
"","Trade Balance","-1855428"
"Finland","Total Exports","217865"
"","Total Imports","2460736"
"","Trade Balance","-2242871"
"Brazil","Total Exports","2649643"
"","Total Imports","4952559"
"","Trade Balance","-2302916"
"Spain","Total Exports","25606"
"","Total Imports","2490434"
"","Trade Balance","-2464828"
"Israel","Total Exports","149676"
"","Total Imports","2711279"
"","Trade Balance","-2561603"
"Belgium","Total Exports","1886287"
"","Total Imports","4683097"
"","Trade Balance","-2796810"
"Switzerland","Total Exports","61879"
"","Total Imports","3331070"
"","Trade Balance","-3269191"
"Portugal","Total Exports","81488"
"","Total Imports","3565307"
"","Trade Balance","-3483819"
"Italy (incl. Vatican City State)","Total Exports","1927876"
"","Total Imports","5668190"
"","Trade Balance","-3740314"
"Austria","Total Exports","5095"
"","Total Imports","3760689"
"","Trade Balance","-3755594"
