"Title","Canadian trade balances"
"Products","Hs 71 - natural/cultured pearls, prec stones & metals, coin etc"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2003"
"Units","Value in  canadian dollars"

"","","2003"
"HS 71 - Natural/cultured pearls, prec stones & metals, coin etc"
"United Kingdom","Total Exports","1852489973"
"","Total Imports","55796752"
"","Trade Balance","1796693221"
"United States","Total Exports","2889261167"
"","Total Imports","1267825817"
"","Trade Balance","1621435350"
"Belgium","Total Exports","522633729"
"","Total Imports","93310503"
"","Trade Balance","429323226"
"Switzerland","Total Exports","36112041"
"","Total Imports","9098067"
"","Trade Balance","27013974"
"Germany","Total Exports","17299759"
"","Total Imports","10594081"
"","Trade Balance","6705678"
"United Arab Emirates","Total Exports","11671057"
"","Total Imports","5052894"
"","Trade Balance","6618163"
"Japan","Total Exports","9624445"
"","Total Imports","5329545"
"","Trade Balance","4294900"
"Spain","Total Exports","8244689"
"","Total Imports","4010123"
"","Trade Balance","4234566"
"Guam","Total Exports","374207"
"","Total Imports",""
"","Trade Balance","374207"
"Netherlands Antilles","Total Exports","323884"
"","Total Imports","373"
"","Trade Balance","323511"
"Saint Kitts and Nevis","Total Exports","206785"
"","Total Imports",""
"","Trade Balance","206785"
"Aruba","Total Exports","183108"
"","Total Imports",""
"","Trade Balance","183108"
"New Zealand","Total Exports","263776"
"","Total Imports","122498"
"","Trade Balance","141278"
"Antigua and Barbuda","Total Exports","116187"
"","Total Imports","8330"
"","Trade Balance","107857"
"Cayman Islands","Total Exports","93791"
"","Total Imports","1444"
"","Trade Balance","92347"
"Barbados","Total Exports","85689"
"","Total Imports",""
"","Trade Balance","85689"
"Saudi Arabia","Total Exports","74949"
"","Total Imports","3591"
"","Trade Balance","71358"
"Cuba","Total Exports","74225"
"","Total Imports","5400"
"","Trade Balance","68825"
"Bahamas","Total Exports","70748"
"","Total Imports","6230"
"","Trade Balance","64518"
"Luxembourg","Total Exports","32820"
"","Total Imports",""
"","Trade Balance","32820"
"Estonia","Total Exports","16033"
"","Total Imports",""
"","Trade Balance","16033"
"Bahrain","Total Exports","13640"
"","Total Imports",""
"","Trade Balance","13640"
"Qatar","Total Exports","13315"
"","Total Imports",""
"","Trade Balance","13315"
"Saint Lucia","Total Exports","11646"
"","Total Imports",""
"","Trade Balance","11646"
"Kazakhstan","Total Exports","10056"
"","Total Imports",""
"","Trade Balance","10056"
"Heard and McDonald Island","Total Exports","7668"
"","Total Imports",""
"","Trade Balance","7668"
"Kyrgyzstan","Total Exports","6068"
"","Total Imports",""
"","Trade Balance","6068"
"Latvia","Total Exports","3896"
"","Total Imports","315"
"","Trade Balance","3581"
"Cyprus","Total Exports","3407"
"","Total Imports","130"
"","Trade Balance","3277"
"New Caledonia","Total Exports","1385"
"","Total Imports",""
"","Trade Balance","1385"
"Kuwait","Total Exports","1373"
"","Total Imports","169"
"","Trade Balance","1204"
"Saint Pierre-Miquelon","Total Exports","1282"
"","Total Imports","871"
"","Trade Balance","411"
"Suriname","Total Exports","314"
"","Total Imports",""
"","Trade Balance","314"
"Croatia","Total Exports","300"
"","Total Imports","138"
"","Trade Balance","162"
"Uganda","Total Exports",""
