"Title","Canadian trade balances"
"Products","Hs 88 - aircraft, spacecraft, and parts thereof"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2008"
"Units","Value in  canadian dollars"

"","","2008"
"HS 88 - Aircraft, spacecraft, and parts thereof"
"United States","Total Exports","5852986947"
"","Total Imports","4624009217"
"","Trade Balance","1228977730"
"Germany","Total Exports","347611193"
"","Total Imports","57228162"
"","Trade Balance","290383031"
"Australia","Total Exports","207765269"
"","Total Imports","3556577"
"","Trade Balance","204208692"
"Austria","Total Exports","243642726"
"","Total Imports","40971902"
"","Trade Balance","202670824"
"Uruguay","Total Exports","174335612"
"","Total Imports",""
"","Trade Balance","174335612"
"United Arab Emirates","Total Exports","135331141"
"","Total Imports","142969"
"","Trade Balance","135188172"
"India","Total Exports","93276278"
"","Total Imports","651473"
"","Trade Balance","92624805"
"Denmark","Total Exports","92272268"
"","Total Imports","545477"
"","Trade Balance","91726791"
"Spain","Total Exports","117104195"
"","Total Imports","27289753"
"","Trade Balance","89814442"
"Luxembourg","Total Exports","83615895"
"","Total Imports","1628638"
"","Trade Balance","81987257"
"Algeria","Total Exports","65051452"
"","Total Imports","6674"
"","Trade Balance","65044778"
"Yemen","Total Exports","59385766"
"","Total Imports","1599"
"","Trade Balance","59384167"
"Sweden","Total Exports","61101006"
"","Total Imports","2824659"
"","Trade Balance","58276347"
"Russia","Total Exports","66114187"
"","Total Imports","12931274"
"","Trade Balance","53182913"
"Malaysia","Total Exports","53125094"
"","Total Imports","230704"
"","Trade Balance","52894390"
"China","Total Exports","77795617"
"","Total Imports","25795937"
"","Trade Balance","51999680"
"Türkiye","Total Exports","51845652"
"","Total Imports","101676"
"","Trade Balance","51743976"
"Angola","Total Exports","51345459"
"","Total Imports","6027"
"","Trade Balance","51339432"
"Norway","Total Exports","50408579"
"","Total Imports","434269"
"","Trade Balance","49974310"
"Switzerland","Total Exports","70279168"
"","Total Imports","23554656"
"","Trade Balance","46724512"
"Croatia","Total Exports","41011138"
"","Total Imports",""
"","Trade Balance","41011138"
"Mexico","Total Exports","112720447"
"","Total Imports","74686798"
"","Trade Balance","38033649"
"Bulgaria","Total Exports","34706705"
"","Total Imports","5754"
"","Trade Balance","34700951"
"Slovenia","Total Exports","30781247"
"","Total Imports","36640"
"","Trade Balance","30744607"
"Iraq","Total Exports","30646502"
"","Total Imports",""
"","Trade Balance","30646502"
"New Zealand","Total Exports","31092708"
"","Total Imports","544285"
"","Trade Balance","30548423"
"Philippines","Total Exports","31342634"
"","Total Imports","1501073"
"","Trade Balance","29841561"
"Singapore","Total Exports","41482173"
"","Total Imports","14087913"
"","Trade Balance","27394260"
"Ukraine","Total Exports","26238457"
"","Total Imports","271556"
"","Trade Balance","25966901"
"Argentina","Total Exports","24244426"
"","Total Imports","152305"
"","Trade Balance","24092121"
"Belgium","Total Exports","34025870"
"","Total Imports","10011383"
"","Trade Balance","24014487"
"Egypt","Total Exports","22310648"
"","Total Imports","10839"
"","Trade Balance","22299809"
"Italy (incl. Vatican City State)","Total Exports","68309493"
"","Total Imports","47474809"
"","Trade Balance","20834684"
"Kazakhstan","Total Exports","20524110"
"","Total Imports",""
"","Trade Balance","20524110"
"Libya","Total Exports","20023919"
"","Total Imports",""
"","Trade Balance","20023919"
"Indonesia","Total Exports","18385708"
"","Total Imports","105053"
"","Trade Balance","18280655"
"Czech Republic","Total Exports","18316544"
"","Total Imports","1832821"
"","Trade Balance","16483723"
"Netherlands","Total Exports","25838899"
"","Total Imports","10416512"
"","Trade Balance","15422387"
"Lithuania","Total Exports","11375746"
"","Total Imports","366"
"","Trade Balance","11375380"
"Panama","Total Exports","10419146"
"","Total Imports","257"
"","Trade Balance","10418889"
"Equatorial Guinea","Total Exports","10215568"
"","Total Imports",""
"","Trade Balance","10215568"
"Afghanistan","Total Exports","9636497"
"","Total Imports","24821"
"","Trade Balance","9611676"
"South Africa","Total Exports","9603941"
"","Total Imports","259266"
"","Trade Balance","9344675"
"Hong Kong","Total Exports","9601869"
"","Total Imports","879271"
"","Trade Balance","8722598"
"Ireland","Total Exports","16260560"
"","Total Imports","8281213"
"","Trade Balance","7979347"
"United Kingdom","Total Exports","882593046"
"","Total Imports","875624361"
"","Trade Balance","6968685"
"Thailand","Total Exports","6521875"
"","Total Imports","619911"
"","Trade Balance","5901964"
"Chile","Total Exports","5853625"
"","Total Imports","312294"
"","Trade Balance","5541331"
"Saudi Arabia","Total Exports","3541740"
"","Total Imports","166077"
"","Trade Balance","3375663"
"Papua New Guinea","Total Exports","3049941"
