"Title","Canadian trade balances"
"Products","Hs 87 - vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2015"
"Units","Value in  canadian dollars"

"","","2015"
"HS 87 - Vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Ontario","Total Exports","70733104400"
"","Total Imports","68950866323"
"","Trade Balance","1782238077"
"Quebec","Total Exports","4064228267"
"","Total Imports","3367019687"
"","Trade Balance","697208580"
"Newfoundland and Labrador","Total Exports","4178919"
"","Total Imports","597061"
"","Trade Balance","3581858"
"Prince Edward Island","Total Exports","3456743"
"","Total Imports","28956"
"","Trade Balance","3427787"
"Northwest Territories","Total Exports","19500"
"","Total Imports",""
"","Trade Balance","19500"
"Nunavut","Total Exports","14000"
"","Total Imports",""
"","Trade Balance","14000"
"Yukon Territory","Total Exports","63000"
"","Total Imports","1372268"
"","Trade Balance","-1309268"
"New Brunswick","Total Exports","32432055"
"","Total Imports","451728933"
"","Trade Balance","-419296878"
"Alberta","Total Exports","366412571"
"","Total Imports","1251059870"
"","Trade Balance","-884647299"
"Saskatchewan","Total Exports","83284859"
"","Total Imports","1534523181"
"","Trade Balance","-1451238322"
"Manitoba","Total Exports","1039699618"
"","Total Imports","2502435836"
"","Trade Balance","-1462736218"
"British Columbia","Total Exports","645210381"
"","Total Imports","3774647513"
"","Trade Balance","-3129437132"
"Nova Scotia","Total Exports","82556448"
"","Total Imports","3537823036"
"","Trade Balance","-3455266588"

"Source: Trade Data Online (accessed: March 14, 2025)"



