"Title","Canadian trade balances"
"Products","Hs 88 - aircraft, spacecraft, and parts thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2009"
"Units","Value in  canadian dollars"

"","","2009"
"HS 88 - Aircraft, spacecraft, and parts thereof"
"Quebec","Total Exports","7169195495"
"","Total Imports","2514406184"
"","Trade Balance","4654789311"
"Ontario","Total Exports","3053952630"
"","Total Imports","1750733912"
"","Trade Balance","1303218718"
"Manitoba","Total Exports","334121624"
"","Total Imports","89330942"
"","Trade Balance","244790682"
"Prince Edward Island","Total Exports","2097115"
"","Total Imports","23036"
"","Trade Balance","2074079"
"Northwest Territories","Total Exports","681825"
"","Total Imports","746970"
"","Trade Balance","-65145"
"Yukon Territory","Total Exports","110295"
"","Total Imports","7975455"
"","Trade Balance","-7865160"
"Newfoundland and Labrador","Total Exports","17163922"
"","Total Imports","25758699"
"","Trade Balance","-8594777"
"Saskatchewan","Total Exports","393611"
"","Total Imports","16824422"
"","Trade Balance","-16430811"
"Nunavut","Total Exports","10493"
"","Total Imports","20396824"
"","Trade Balance","-20386331"
"New Brunswick","Total Exports","3595899"
"","Total Imports","27677431"
"","Trade Balance","-24081532"
"Nova Scotia","Total Exports","36178634"
"","Total Imports","200090656"
"","Trade Balance","-163912022"
"British Columbia","Total Exports","221131108"
"","Total Imports","623915916"
"","Trade Balance","-402784808"
"Alberta","Total Exports","66287505"
"","Total Imports","886733975"
"","Trade Balance","-820446470"

"Source: Trade Data Online (accessed: March 14, 2025)"



