"Title","Canadian trade balances"
"Products","Hs 86 - rlwy/tram locom,rolling-stock & pts;track fxts,fit & pts;mech traffic sgnl equip"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2002"
"Units","Value in  canadian dollars"

"","","2002"
"HS 86 - Rlwy/tram locom,rolling-stock & pts;track fxts,fit & pts;mech traffic sgnl equip"
"Mexico","Total Exports","118689260"
"","Total Imports","40339691"
"","Trade Balance","78349569"
"United Kingdom","Total Exports","58879840"
"","Total Imports","4922050"
"","Trade Balance","53957790"
"Norway","Total Exports","22940523"
"","Total Imports","366139"
"","Trade Balance","22574384"
"Netherlands","Total Exports","21687095"
"","Total Imports","3672376"
"","Trade Balance","18014719"
"Côte-d'Ivoire","Total Exports","1582497"
"","Total Imports",""
"","Trade Balance","1582497"
"Australia","Total Exports","1398797"
"","Total Imports","16364"
"","Trade Balance","1382433"
"Iran","Total Exports","1183293"
"","Total Imports","2238"
"","Trade Balance","1181055"
"Cuba","Total Exports","794515"
"","Total Imports","35000"
"","Trade Balance","759515"
"Cameroon","Total Exports","598132"
"","Total Imports",""
"","Trade Balance","598132"
"Bangladesh","Total Exports","571532"
"","Total Imports",""
"","Trade Balance","571532"
"Zambia (Zambi)","Total Exports","530188"
"","Total Imports",""
"","Trade Balance","530188"
"South Africa","Total Exports","700392"
"","Total Imports","211635"
"","Trade Balance","488757"
"Sudan","Total Exports","444110"
"","Total Imports",""
"","Trade Balance","444110"
"Chile","Total Exports","371936"
"","Total Imports",""
"","Trade Balance","371936"
"Senegal","Total Exports","323732"
"","Total Imports","3505"
"","Trade Balance","320227"
"Tunisia","Total Exports","310045"
"","Total Imports",""
"","Trade Balance","310045"
"Tanzania","Total Exports","295958"
"","Total Imports",""
"","Trade Balance","295958"
"Jamaica","Total Exports","145435"
"","Total Imports",""
"","Trade Balance","145435"
"Peru","Total Exports","138314"
"","Total Imports",""
"","Trade Balance","138314"
"Ireland","Total Exports","115802"
"","Total Imports",""
"","Trade Balance","115802"
"Colombia","Total Exports","103111"
"","Total Imports",""
"","Trade Balance","103111"
"Malaysia","Total Exports","115616"
"","Total Imports","17969"
"","Trade Balance","97647"
"Sri Lanka","Total Exports","92337"
"","Total Imports",""
"","Trade Balance","92337"
"Algeria","Total Exports","69763"
"","Total Imports",""
"","Trade Balance","69763"
"Congo (formerly Brazzaville)","Total Exports","63295"
"","Total Imports",""
"","Trade Balance","63295"
"Indonesia","Total Exports","188826"
"","Total Imports","131695"
"","Trade Balance","57131"
"Saudi Arabia","Total Exports","55054"
"","Total Imports",""
"","Trade Balance","55054"
"Greece","Total Exports","49447"
"","Total Imports",""
"","Trade Balance","49447"
"Nigeria","Total Exports","41246"
"","Total Imports",""
"","Trade Balance","41246"
"New Zealand","Total Exports","39413"
"","Total Imports","2926"
"","Trade Balance","36487"
"Finland","Total Exports","40887"
"","Total Imports","8661"
"","Trade Balance","32226"
"Bolivia","Total Exports","31616"
"","Total Imports",""
"","Trade Balance","31616"
"Botswana","Total Exports","21135"
"","Total Imports",""
"","Trade Balance","21135"
"Jordan","Total Exports","15630"
"","Total Imports",""
"","Trade Balance","15630"
"Uzbekistan","Total Exports","11478"
"","Total Imports",""
"","Trade Balance","11478"
"Mali","Total Exports","9220"
"","Total Imports",""
"","Trade Balance","9220"
"Nicaragua","Total Exports","8842"
"","Total Imports",""
"","Trade Balance","8842"
"Zimbabwe","Total Exports","6906"
"","Total Imports",""
"","Trade Balance","6906"
"Russia","Total Exports","6736"
"","Total Imports",""
"","Trade Balance","6736"
"Philippines","Total Exports","11174"
"","Total Imports","7399"
"","Trade Balance","3775"
"Venezuela","Total Exports","3301"
"","Total Imports",""
"","Trade Balance","3301"
"Mauritania","Total Exports","3233"
"","Total Imports",""
"","Trade Balance","3233"
"Gabon","Total Exports","2259"
"","Total Imports",""
"","Trade Balance","2259"
"Iceland","Total Exports","1547"
"","Total Imports",""
"","Trade Balance","1547"
"Panama","Total Exports",""
"","Total Imports","1110"
"","Trade Balance","-1110"
"Yugoslavia  - Serbia and Montenegro","Total Exports",""
"","Total Imports","2445"
"","Trade Balance","-2445"
"Israel","Total Exports",""
"","Total Imports","3062"
"","Trade Balance","-3062"
"Bermuda","Total Exports",""
"","Total Imports","4708"
"","Trade Balance","-4708"
"Poland","Total Exports","31874"
"","Total Imports","38067"
"","Trade Balance","-6193"
"Denmark","Total Exports",""
"","Total Imports","8410"
"","Trade Balance","-8410"
"Slovakia","Total Exports",""
"","Total Imports","11754"
"","Trade Balance","-11754"
"Argentina","Total Exports",""
"","Total Imports","22434"
"","Trade Balance","-22434"
"Romania","Total Exports",""
"","Total Imports","24169"
"","Trade Balance","-24169"
"Thailand","Total Exports","3000"
"","Total Imports","55839"
"","Trade Balance","-52839"
"Switzerland","Total Exports","17030"
"","Total Imports","75790"
"","Trade Balance","-58760"
"Taiwan","Total Exports",""
"","Total Imports","92260"
"","Trade Balance","-92260"
"Türkiye","Total Exports",""
"","Total Imports","116705"
"","Trade Balance","-116705"
"Belgium","Total Exports","150708"
"","Total Imports","286863"
"","Trade Balance","-136155"
"Hong Kong","Total Exports","11452"
"","Total Imports","205712"
"","Trade Balance","-194260"
"Hungary","Total Exports",""
"","Total Imports","211731"
"","Trade Balance","-211731"
"Brazil","Total Exports","125136"
"","Total Imports","354150"
"","Trade Balance","-229014"
"Austria","Total Exports","115000"
"","Total Imports","671866"
"","Trade Balance","-556866"
"Italy (incl. Vatican City State)","Total Exports","3797"
"","Total Imports","764656"
"","Trade Balance","-760859"
"India","Total Exports","88340"
"","Total Imports","924659"
"","Trade Balance","-836319"
"Korea, South","Total Exports","79759"
"","Total Imports","994825"
"","Trade Balance","-915066"
"Czech Republic","Total Exports","90691"
"","Total Imports","1156260"
"","Trade Balance","-1065569"
"Sweden","Total Exports","659"
"","Total Imports","1111890"
"","Trade Balance","-1111231"
"Spain","Total Exports","189496"
"","Total Imports","1427332"
"","Trade Balance","-1237836"
"Japan","Total Exports","437008"
"","Total Imports","1796080"
"","Trade Balance","-1359072"
"France (incl. Monaco, French Antilles)","Total Exports","393206"
"","Total Imports","3195844"
"","Trade Balance","-2802638"
"Ukraine","Total Exports",""
"","Total Imports","4349375"
"","Trade Balance","-4349375"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","5201946"
"","Trade Balance","-5201946"
"Germany","Total Exports","9729"
"","Total Imports","8269136"
"","Trade Balance","-8259407"
"China","Total Exports","359262"
"","Total Imports","12928046"
"","Trade Balance","-12568784"
"United States","Total Exports","517007781"
"","Total Imports","709322009"
"","Trade Balance","-192314228"
"Sub-Total","Trade Balance","-51559385"
"Total All Countries","Total Exports","751807396"
"","Total Imports","803366781"
"","Trade Balance","-51559385"

"Source: Trade Data Online (accessed: March 14, 2025)"



