"Title","Canadian trade balances"
"Products","Hs 84 - nuclear reactors, boilers, mchy & mech appliances; parts"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2013"
"Units","Value in  canadian dollars"

"","","2013"
"HS 84 - Nuclear reactors, boilers, mchy & mech appliances; parts"
"Prince Edward Island","Total Exports","150579811"
"","Total Imports","17725452"
"","Trade Balance","132854359"
"Nunavut","Total Exports","1107001"
"","Total Imports",""
"","Trade Balance","1107001"
"Northwest Territories","Total Exports","44758"
"","Total Imports",""
"","Trade Balance","44758"
"Yukon Territory","Total Exports","613290"
"","Total Imports","11945204"
"","Trade Balance","-11331914"
"Newfoundland and Labrador","Total Exports","19226857"
"","Total Imports","120923097"
"","Trade Balance","-101696240"
"New Brunswick","Total Exports","92917671"
"","Total Imports","435455487"
"","Trade Balance","-342537816"
"Nova Scotia","Total Exports","138567506"
"","Total Imports","489952052"
"","Trade Balance","-351384546"
"Alberta","Total Exports","3889354777"
"","Total Imports","5395218420"
"","Trade Balance","-1505863643"
"Quebec","Total Exports","6005727812"
"","Total Imports","7813234018"
"","Trade Balance","-1807506206"
"Saskatchewan","Total Exports","641573705"
"","Total Imports","3624216212"
"","Trade Balance","-2982642507"
"Manitoba","Total Exports","1151239843"
"","Total Imports","4851311624"
"","Trade Balance","-3700071781"
"British Columbia","Total Exports","1735800675"
"","Total Imports","6800159477"
"","Trade Balance","-5064358802"
"Ontario","Total Exports","18186251141"
"","Total Imports","38194339697"
"","Trade Balance","-20008088556"

"Source: Trade Data Online (accessed: March 14, 2025)"



