"Title","Canadian trade balances"
"Products","Hs 19 - prep of cereal, flour, starch/milk; pastrycooks' prod"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2016"
"Units","Value in  canadian dollars"

"","","2016"
"HS 19 - Prep of cereal, flour, starch/milk; pastrycooks' prod"
"United States","Total Exports","4082762860"
"","Total Imports","3025322328"
"","Trade Balance","1057440532"
"Australia","Total Exports","17522368"
"","Total Imports","7864336"
"","Trade Balance","9658032"
"Saudi Arabia","Total Exports","6793546"
"","Total Imports","129659"
"","Trade Balance","6663887"
"New Zealand","Total Exports","4537971"
"","Total Imports","304245"
"","Trade Balance","4233726"
"United Arab Emirates","Total Exports","4683783"
"","Total Imports","760255"
"","Trade Balance","3923528"
"Guatemala","Total Exports","2095491"
"","Total Imports","9323"
"","Trade Balance","2086168"
"Indonesia","Total Exports","4696750"
"","Total Imports","2897912"
"","Trade Balance","1798838"
"South Africa","Total Exports","1824072"
"","Total Imports","356104"
"","Trade Balance","1467968"
"Trinidad and Tobago","Total Exports","1433869"
"","Total Imports","243596"
"","Trade Balance","1190273"
"Chile","Total Exports","2690563"
"","Total Imports","1513158"
"","Trade Balance","1177405"
"Kuwait","Total Exports","1070067"
"","Total Imports",""
"","Trade Balance","1070067"
"Bermuda","Total Exports","586618"
"","Total Imports","38"
"","Trade Balance","586580"
"Saint Pierre-Miquelon","Total Exports","470255"
"","Total Imports",""
"","Trade Balance","470255"
"Costa Rica","Total Exports","391019"
"","Total Imports","3103"
"","Trade Balance","387916"
"Bahamas","Total Exports","370483"
"","Total Imports","186"
"","Trade Balance","370297"
"Qatar","Total Exports","333288"
"","Total Imports",""
"","Trade Balance","333288"
"Bahrain","Total Exports","272110"
"","Total Imports",""
"","Trade Balance","272110"
"Saint Lucia","Total Exports","266016"
"","Total Imports",""
"","Trade Balance","266016"
"French Polynesia","Total Exports","204297"
"","Total Imports",""
"","Trade Balance","204297"
"U.S. Minor Outlying Islands","Total Exports","204034"
"","Total Imports",""
"","Trade Balance","204034"
"Iceland","Total Exports","203911"
"","Total Imports","804"
"","Trade Balance","203107"
"Oman (formerly Muscat and Oman)","Total Exports","430532"
"","Total Imports","279679"
"","Trade Balance","150853"
"Cuba","Total Exports","106309"
"","Total Imports",""
"","Trade Balance","106309"
"Cayman Islands","Total Exports","102862"
"","Total Imports","843"
"","Trade Balance","102019"
"Saint Vincent and the Grenadines","Total Exports","98683"
"","Total Imports",""
"","Trade Balance","98683"
"Aruba","Total Exports","92719"
"","Total Imports",""
"","Trade Balance","92719"
"Peru","Total Exports","1016497"
"","Total Imports","927673"
"","Trade Balance","88824"
"Panama","Total Exports","83799"
"","Total Imports","27"
"","Trade Balance","83772"
"Honduras","Total Exports","93803"
"","Total Imports","10088"
"","Trade Balance","83715"
"Curacao","Total Exports","61981"
