"Title","Canadian trade balances"
"Products","Hs 87 - vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2005"
"Units","Value in  canadian dollars"

"","","2005"
"HS 87 - Vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Ontario","Total Exports","73843153248"
"","Total Imports","50996338225"
"","Trade Balance","22846815023"
"Quebec","Total Exports","2701388468"
"","Total Imports","1761930880"
"","Trade Balance","939457588"
"Newfoundland and Labrador","Total Exports","8734950"
"","Total Imports","607815"
"","Trade Balance","8127135"
"Prince Edward Island","Total Exports","3315947"
"","Total Imports","32840"
"","Trade Balance","3283107"
"Nunavut","Total Exports","245649"
"","Total Imports",""
"","Trade Balance","245649"
"Northwest Territories","Total Exports","100498"
"","Total Imports",""
"","Trade Balance","100498"
"Yukon Territory","Total Exports","44923"
"","Total Imports","1309157"
"","Trade Balance","-1264234"
"New Brunswick","Total Exports","52668546"
"","Total Imports","286936839"
"","Trade Balance","-234268293"
"Manitoba","Total Exports","771445462"
"","Total Imports","1574416256"
"","Trade Balance","-802970794"
"Alberta","Total Exports","334070154"
"","Total Imports","1168593034"
"","Trade Balance","-834522880"
"Saskatchewan","Total Exports","89395732"
"","Total Imports","933320351"
"","Trade Balance","-843924619"
"Nova Scotia","Total Exports","143793887"
"","Total Imports","2559992629"
"","Trade Balance","-2416198742"
"British Columbia","Total Exports","415856894"
"","Total Imports","6487077339"
"","Trade Balance","-6071220445"

"Source: Trade Data Online (accessed: March 14, 2025)"



