"","Total Imports",""
"","Trade Balance","5292"
"Guinea","Total Exports","5278"
"","Total Imports","44"
"","Trade Balance","5234"
"Kenya","Total Exports","5026"
"","Total Imports",""
"","Trade Balance","5026"
"Greenland","Total Exports","4699"
"","Total Imports",""
"","Trade Balance","4699"
"Luxembourg","Total Exports","4385"
"","Total Imports",""
"","Trade Balance","4385"
"Botswana","Total Exports","4280"
"","Total Imports",""
"","Trade Balance","4280"
"Madagascar","Total Exports","3000"
"","Total Imports",""
"","Trade Balance","3000"
"French Polynesia","Total Exports","2797"
"","Total Imports",""
"","Trade Balance","2797"
"Sierra Leone","Total Exports","2535"
"","Total Imports",""
"","Trade Balance","2535"
"Namibia","Total Exports","2455"
"","Total Imports",""
"","Trade Balance","2455"
"Suriname","Total Exports","2403"
"","Total Imports",""
"","Trade Balance","2403"
"Saint Pierre-Miquelon","Total Exports","1881"
"","Total Imports",""
"","Trade Balance","1881"
"Yemen","Total Exports","1691"
"","Total Imports",""
"","Trade Balance","1691"
"Egypt","Total Exports","1500"
"","Total Imports",""
"","Trade Balance","1500"
"Oman (formerly Muscat and Oman)","Total Exports","1483"
"","Total Imports",""
"","Trade Balance","1483"
"Bahamas","Total Exports","877"
"","Total Imports",""
"","Trade Balance","877"
"New Zealand","Total Exports","592"
"","Total Imports","30"
"","Trade Balance","562"
"Bermuda","Total Exports","4280"
"","Total Imports","3747"
"","Trade Balance","533"
"Barbados","Total Exports","225"
"","Total Imports",""
"","Trade Balance","225"
"Slovakia","Total Exports","60"
"","Total Imports",""
"","Trade Balance","60"
"Saint Vincent and the Grenadines","Total Exports","40"
"","Total Imports",""
"","Trade Balance","40"
"Finland","Total Exports","8637"
"","Total Imports","9354"
"","Trade Balance","-717"
"Poland","Total Exports","223064"
"","Total Imports","232745"
"","Trade Balance","-9681"
"Antigua and Barbuda","Total Exports","2325"
"","Total Imports","17267"
"","Trade Balance","-14942"
"Norway","Total Exports","57906"
"","Total Imports","115880"
"","Trade Balance","-57974"
"Panama","Total Exports",""
"","Total Imports","72230"
"","Trade Balance","-72230"
"Iceland","Total Exports","5280"
"","Total Imports","83817"
"","Trade Balance","-78537"
"Malaysia","Total Exports","36569"
"","Total Imports","145758"
"","Trade Balance","-109189"
"Denmark","Total Exports",""
"","Total Imports","189698"
"","Trade Balance","-189698"
"Hungary","Total Exports",""
"","Total Imports","517971"
"","Trade Balance","-517971"
"Sweden","Total Exports","13120"
"","Total Imports","708134"
"","Trade Balance","-695014"
"Taiwan","Total Exports",""
"","Total Imports","824099"
"","Trade Balance","-824099"
"Switzerland","Total Exports","42551"
"","Total Imports","898653"
"","Trade Balance","-856102"
"Belgium","Total Exports","7031"
"","Total Imports","901335"
"","Trade Balance","-894304"
"Indonesia","Total Exports","20809"
"","Total Imports","931881"
"","Trade Balance","-911072"
"Korea, South","Total Exports","774"
"","Total Imports","1212171"
"","Trade Balance","-1211397"
"Italy (incl. Vatican City State)","Total Exports","110218"
"","Total Imports","1782609"
"","Trade Balance","-1672391"
"Austria","Total Exports",""
"","Total Imports","2025363"
"","Trade Balance","-2025363"
"Germany","Total Exports","3698280"
"","Total Imports","5762073"
"","Trade Balance","-2063793"
"South Africa","Total Exports","297119"
"","Total Imports","2510521"
"","Trade Balance","-2213402"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","3185572"
"","Trade Balance","-3185572"
"Spain","Total Exports","90228"
"","Total Imports","3362966"
"","Trade Balance","-3272738"
"Hong Kong","Total Exports","73405"
"","Total Imports","3385788"
"","Trade Balance","-3312383"
"India","Total Exports",""
"","Total Imports","4928519"
"","Trade Balance","-4928519"
"France (incl. Monaco, French Antilles)","Total Exports","1165861"
"","Total Imports","7283279"
"","Trade Balance","-6117418"
"Japan","Total Exports","193606"
"","Total Imports","6770736"
"","Trade Balance","-6577130"
"Czech Republic","Total Exports","312257"
"","Total Imports","17444214"
"","Trade Balance","-17131957"
"Russia","Total Exports","552921"
"","Total Imports","21574243"
"","Trade Balance","-21021322"
"Ukraine","Total Exports",""
"","Total Imports","39946965"
"","Trade Balance","-39946965"
"China","Total Exports","455997"
"","Total Imports","82304280"
"","Trade Balance","-81848283"
"United States","Total Exports","588881340"
"","Total Imports","1087861667"
"","Trade Balance","-498980327"
"Sub-Total","Trade Balance","-514920645"
"Total All Countries","Total Exports","823868536"
"","Total Imports","1338789181"
"","Trade Balance","-514920645"

"Source: Trade Data Online (accessed: March 14, 2025)"



