"Title","Canadian trade balances"
"Products","Hs 84 - nuclear reactors, boilers, mchy & mech appliances; parts"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2021"
"Units","Value in  canadian dollars"

"","","2021"
"HS 84 - Nuclear reactors, boilers, mchy & mech appliances; parts"
"Australia","Total Exports","663363451"
"","Total Imports","113955547"
"","Trade Balance","549407904"
"Singapore","Total Exports","518733183"
"","Total Imports","126815825"
"","Trade Balance","391917358"
"United Arab Emirates","Total Exports","241190419"
"","Total Imports","17643436"
"","Trade Balance","223546983"
"Russia","Total Exports","194957903"
"","Total Imports","15149179"
"","Trade Balance","179808724"
"Chile","Total Exports","135121306"
"","Total Imports","8619825"
"","Trade Balance","126501481"
"Brazil","Total Exports","424439570"
"","Total Imports","317678482"
"","Trade Balance","106761088"
"Argentina","Total Exports","107808687"
"","Total Imports","9524465"
"","Trade Balance","98284222"
"Peru","Total Exports","86772506"
"","Total Imports","3182893"
"","Trade Balance","83589613"
"Egypt","Total Exports","79284680"
"","Total Imports","312328"
"","Trade Balance","78972352"
"Lithuania","Total Exports","83564617"
"","Total Imports","5694179"
"","Trade Balance","77870438"
"South Africa","Total Exports","113318874"
"","Total Imports","37377783"
"","Trade Balance","75941091"
"Saudi Arabia","Total Exports","75612383"
"","Total Imports","466160"
"","Trade Balance","75146223"
"Hong Kong","Total Exports","103900253"
"","Total Imports","45022597"
"","Trade Balance","58877656"
"Kazakhstan","Total Exports","57121735"
"","Total Imports","224286"
"","Trade Balance","56897449"
"Colombia","Total Exports","55495527"
"","Total Imports","2752688"
"","Trade Balance","52742839"
"Cuba","Total Exports","49785675"
"","Total Imports","28971"
"","Trade Balance","49756704"
"Dominican Republic","Total Exports","43327286"
"","Total Imports","6685617"
"","Trade Balance","36641669"
"Pakistan","Total Exports","36642364"
"","Total Imports","488662"
"","Trade Balance","36153702"
"Ghana","Total Exports","32040721"
"","Total Imports","3816"
"","Trade Balance","32036905"
"Oman (formerly Muscat and Oman)","Total Exports","29551204"
"","Total Imports","63066"
"","Trade Balance","29488138"
"Nigeria","Total Exports","29271412"
"","Total Imports","31811"
"","Trade Balance","29239601"
"Algeria","Total Exports","23008888"
"","Total Imports","194148"
"","Trade Balance","22814740"
"Kuwait","Total Exports","21788616"
"","Total Imports","879136"
"","Trade Balance","20909480"
"Mali","Total Exports","19707042"
"","Total Imports","17224"
"","Trade Balance","19689818"
"Tanzania","Total Exports","18665825"
"","Total Imports","76680"
"","Trade Balance","18589145"
"Ethiopia","Total Exports","18519682"
"","Total Imports","8094"
"","Trade Balance","18511588"
"Qatar","Total Exports","18495371"
"","Total Imports","35849"
"","Trade Balance","18459522"
"New Zealand","Total Exports","83416351"
"","Total Imports","65357547"
"","Trade Balance","18058804"
"Luxembourg","Total Exports","28655146"
"","Total Imports","12456638"
"","Trade Balance","16198508"
"Uruguay","Total Exports","16505854"
"","Total Imports","311925"
"","Trade Balance","16193929"
"Liberia","Total Exports","14175750"
"","Total Imports","1652"
"","Trade Balance","14174098"
"Ecuador","Total Exports","17628350"
"","Total Imports","3570768"
"","Trade Balance","14057582"
"Bangladesh","Total Exports","13849732"
"","Total Imports","173057"
"","Trade Balance","13676675"
"Burkina Faso","Total Exports","13577934"
"","Total Imports","8299"
"","Trade Balance","13569635"
"Suriname","Total Exports","13086363"
"","Total Imports","32910"
"","Trade Balance","13053453"
"Panama","Total Exports","12278444"
"","Total Imports","832451"
"","Trade Balance","11445993"
"Ukraine","Total Exports","21591783"
"","Total Imports","11172304"
"","Trade Balance","10419479"
"Iraq","Total Exports","10232747"
"","Total Imports","189"
"","Trade Balance","10232558"
"Bahrain","Total Exports","9797430"
"","Total Imports","42626"
"","Trade Balance","9754804"
"Trinidad and Tobago","Total Exports","9608347"
"","Total Imports","29826"
"","Trade Balance","9578521"
"Morocco","Total Exports","18388968"
"","Total Imports","8866614"
"","Trade Balance","9522354"
"Equatorial Guinea","Total Exports","9501384"
"","Total Imports",""
"","Trade Balance","9501384"
"Paraguay","Total Exports","9422784"
"","Total Imports","6829"
"","Trade Balance","9415955"
"Uganda","Total Exports","8635883"
"","Total Imports","74326"
"","Trade Balance","8561557"
"Jamaica","Total Exports","8413840"
"","Total Imports","22915"
"","Trade Balance","8390925"
"Antigua and Barbuda","Total Exports","8116994"
"","Total Imports","5351"
"","Trade Balance","8111643"
"Congo (formerly Brazzaville)","Total Exports","7525697"
"","Total Imports","14331"
"","Trade Balance","7511366"
"Guyana","Total Exports","7096205"
"","Total Imports","147541"
"","Trade Balance","6948664"
"Mongolia","Total Exports","6834388"
"","Total Imports","5693"
"","Trade Balance","6828695"
"Nepal","Total Exports","6822534"
"","Total Imports","49305"
"","Trade Balance","6773229"
"Côte-d'Ivoire","Total Exports","6266029"
"","Total Imports","63485"
"","Trade Balance","6202544"
"Latvia","Total Exports","9222388"
"","Total Imports","3160588"
"","Trade Balance","6061800"
"Honduras","Total Exports","6473904"
"","Total Imports","563872"
"","Trade Balance","5910032"
"Zambia (Zambi)","Total Exports","5588038"
"","Total Imports","3960"
"","Trade Balance","5584078"
"Guatemala","Total Exports","6015522"
"","Total Imports","622102"
"","Trade Balance","5393420"
"Gabon","Total Exports","5329617"
"","Total Imports","2220"
"","Trade Balance","5327397"
"U.S. Minor Outlying Islands","Total Exports","5142844"
"","Total Imports","221264"
"","Trade Balance","4921580"
"Cambodia (Kampuchea)","Total Exports","5651470"
"","Total Imports","742489"
"","Trade Balance","4908981"
"El Salvador","Total Exports","4892644"
"","Total Imports","69276"
"","Trade Balance","4823368"
"Kenya","Total Exports","4889165"
"","Total Imports","73719"
"","Trade Balance","4815446"
"Libya","Total Exports","4806532"
"","Total Imports","164"
"","Trade Balance","4806368"
"Senegal","Total Exports","4598043"
"","Total Imports","51476"
"","Trade Balance","4546567"
"Cameroon","Total Exports","4775800"
"","Total Imports","239831"
"","Trade Balance","4535969"
"Zimbabwe","Total Exports","4519210"
"","Total Imports","8072"
"","Trade Balance","4511138"
"Greece","Total Exports","9001228"
"","Total Imports","4593700"
"","Trade Balance","4407528"
"Madagascar","Total Exports","4205204"
"","Total Imports","109208"
"","Trade Balance","4095996"
"Costa Rica","Total Exports","8680435"
"","Total Imports","4673423"
"","Trade Balance","4007012"
"Bolivia","Total Exports","4021350"
"","Total Imports","80898"
"","Trade Balance","3940452"
"Nicaragua","Total Exports","3917963"
"","Total Imports","366603"
"","Trade Balance","3551360"
"Iran","Total Exports","5427964"
"","Total Imports","2027228"
"","Trade Balance","3400736"
"Greenland","Total Exports","3284026"
"","Total Imports","101"
"","Trade Balance","3283925"
"Namibia","Total Exports","3244721"
"","Total Imports","48349"
"","Trade Balance","3196372"
"Saint Pierre-Miquelon","Total Exports","3166316"
"","Total Imports","3457"
"","Trade Balance","3162859"
"Venezuela","Total Exports","3654405"
"","Total Imports","620466"
"","Trade Balance","3033939"
"Belarus (formerly Byelorussia)","Total Exports","3799933"
"","Total Imports","768367"
"","Trade Balance","3031566"
"Kyrgyzstan","Total Exports","2904541"
"","Total Imports","7612"
"","Trade Balance","2896929"
"Rwanda","Total Exports","2875694"
"","Total Imports","7983"
"","Trade Balance","2867711"
"Belize","Total Exports","2661754"
"","Total Imports","52767"
"","Trade Balance","2608987"
"Guinea","Total Exports","2900658"
