"","Total Imports",""
"","Trade Balance","13556"
"Syria","Total Exports","13030"
"","Total Imports",""
"","Trade Balance","13030"
"Togo","Total Exports","11689"
"","Total Imports",""
"","Trade Balance","11689"
"Mongolia","Total Exports","9200"
"","Total Imports",""
"","Trade Balance","9200"
"Eritrea","Total Exports","8755"
"","Total Imports",""
"","Trade Balance","8755"
"Madagascar","Total Exports","7300"
"","Total Imports",""
"","Trade Balance","7300"
"Malawi","Total Exports","6015"
"","Total Imports",""
"","Trade Balance","6015"
"Guyana","Total Exports","5523"
"","Total Imports",""
"","Trade Balance","5523"
"Bahamas","Total Exports","5302"
"","Total Imports",""
"","Trade Balance","5302"
"Namibia","Total Exports","4825"
"","Total Imports",""
"","Trade Balance","4825"
"Angola","Total Exports","3690"
"","Total Imports",""
"","Trade Balance","3690"
"Malaysia","Total Exports","74720"
"","Total Imports","71120"
"","Trade Balance","3600"
"Saint Pierre-Miquelon","Total Exports","3080"
"","Total Imports",""
"","Trade Balance","3080"
"Denmark","Total Exports","3053"
"","Total Imports",""
"","Trade Balance","3053"
"Antigua and Barbuda","Total Exports","2818"
"","Total Imports",""
"","Trade Balance","2818"
"Guatemala","Total Exports","2750"
"","Total Imports",""
"","Trade Balance","2750"
"Burkina Faso","Total Exports","2519"
"","Total Imports",""
"","Trade Balance","2519"
"Cambodia (Kampuchea)","Total Exports","2119"
"","Total Imports",""
"","Trade Balance","2119"
"Albania","Total Exports","1994"
"","Total Imports",""
"","Trade Balance","1994"
"Qatar","Total Exports","693"
"","Total Imports",""
"","Trade Balance","693"
"Honduras","Total Exports","525"
"","Total Imports",""
"","Trade Balance","525"
"Turks and Caicos Islands","Total Exports","242"
"","Total Imports",""
"","Trade Balance","242"
"Niger","Total Exports","225"
"","Total Imports",""
"","Trade Balance","225"
"Kyrgyzstan","Total Exports","218"
"","Total Imports",""
"","Trade Balance","218"
"Cape Verde","Total Exports","1"
"","Total Imports",""
"","Trade Balance","1"
"Chad","Total Exports","1"
"","Total Imports",""
"","Trade Balance","1"
"Bahrain","Total Exports",""
"","Total Imports","302"
"","Trade Balance","-302"
"Colombia","Total Exports","43"
"","Total Imports","964"
"","Trade Balance","-921"
"Afghanistan","Total Exports",""
"","Total Imports","1371"
"","Trade Balance","-1371"
"Thailand","Total Exports",""
"","Total Imports","6945"
"","Trade Balance","-6945"
"Italy (incl. Vatican City State)","Total Exports","97283"
"","Total Imports","106211"
"","Trade Balance","-8928"
"Belarus (formerly Byelorussia)","Total Exports",""
"","Total Imports","9808"
"","Trade Balance","-9808"
"Israel","Total Exports",""
"","Total Imports","10925"
"","Trade Balance","-10925"
"New Zealand","Total Exports","8299"
"","Total Imports","24851"
"","Trade Balance","-16552"
"Romania","Total Exports",""
"","Total Imports","20182"
"","Trade Balance","-20182"
"Türkiye","Total Exports",""
"","Total Imports","26400"
"","Trade Balance","-26400"
"Iceland","Total Exports","273"
"","Total Imports","28752"
"","Trade Balance","-28479"
"Panama","Total Exports",""
"","Total Imports","37615"
"","Trade Balance","-37615"
"Taiwan","Total Exports",""
"","Total Imports","107027"
"","Trade Balance","-107027"
"Sweden","Total Exports","131909"
"","Total Imports","299135"
"","Trade Balance","-167226"
"Hungary","Total Exports",""
"","Total Imports","186048"
"","Trade Balance","-186048"
"Argentina","Total Exports","73527"
"","Total Imports","296177"
"","Trade Balance","-222650"
"Poland","Total Exports","101440"
"","Total Imports","482310"
"","Trade Balance","-380870"
"Switzerland","Total Exports","4618"
"","Total Imports","450738"
"","Trade Balance","-446120"
"Korea, South","Total Exports",""
"","Total Imports","556726"
"","Trade Balance","-556726"
"India","Total Exports","93990"
"","Total Imports","1102865"
"","Trade Balance","-1008875"
"Belgium","Total Exports","5709"
"","Total Imports","1288912"
"","Trade Balance","-1283203"
"Spain","Total Exports","92181"
"","Total Imports","1526202"
"","Trade Balance","-1434021"
"Hong Kong","Total Exports","11294"
"","Total Imports","2042898"
"","Trade Balance","-2031604"
"Austria","Total Exports",""
"","Total Imports","2074785"
"","Trade Balance","-2074785"
"Netherlands","Total Exports","82207"
"","Total Imports","3484746"
"","Trade Balance","-3402539"
"Germany","Total Exports","460969"
"","Total Imports","4094344"
"","Trade Balance","-3633375"
"Japan","Total Exports","564014"
"","Total Imports","4298187"
"","Trade Balance","-3734173"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","3898426"
"","Trade Balance","-3898426"
"France (incl. Monaco, French Antilles)","Total Exports","525526"
"","Total Imports","4611702"
"","Trade Balance","-4086176"
"Russia","Total Exports","1293583"
"","Total Imports","7797518"
"","Trade Balance","-6503935"
"South Africa","Total Exports","197710"
"","Total Imports","6968210"
"","Trade Balance","-6770500"
"Ukraine","Total Exports","819"
"","Total Imports","11285424"
"","Trade Balance","-11284605"
"Czech Republic","Total Exports",""
"","Total Imports","21469132"
"","Trade Balance","-21469132"
"Mexico","Total Exports","19173186"
"","Total Imports","47575339"
"","Trade Balance","-28402153"
"China","Total Exports","1805832"
"","Total Imports","64726295"
"","Trade Balance","-62920463"
"United States","Total Exports","598305555"
"","Total Imports","937678875"
"","Trade Balance","-339373320"
"Sub-Total","Trade Balance","-382336453"
"Total All Countries","Total Exports","751231795"
"","Total Imports","1133568248"
"","Trade Balance","-382336453"

"Source: Trade Data Online (accessed: March 14, 2025)"



