"Title","Canadian trade balances"
"Products","Hs 87 - vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2016"
"Units","Value in  canadian dollars"

"","","2016"
"HS 87 - Vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Ontario","Total Exports","78060865709"
"","Total Imports","73681024665"
"","Trade Balance","4379841044"
"Quebec","Total Exports","4292806345"
"","Total Imports","2999047242"
"","Trade Balance","1293759103"
"Newfoundland and Labrador","Total Exports","10980601"
"","Total Imports","1519076"
"","Trade Balance","9461525"
"Prince Edward Island","Total Exports","8878619"
"","Total Imports","46019"
"","Trade Balance","8832600"
"Northwest Territories","Total Exports","19000"
"","Total Imports",""
"","Trade Balance","19000"
"Nunavut","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Yukon Territory","Total Exports","34016"
"","Total Imports","677103"
"","Trade Balance","-643087"
"New Brunswick","Total Exports","48741906"
"","Total Imports","409217389"
"","Trade Balance","-360475483"
"Alberta","Total Exports","445533510"
"","Total Imports","1028866345"
"","Trade Balance","-583332835"
"Saskatchewan","Total Exports","99978792"
"","Total Imports","1201132457"
"","Trade Balance","-1101153665"
"Manitoba","Total Exports","1187324874"
"","Total Imports","2518112729"
"","Trade Balance","-1330787855"
"British Columbia","Total Exports","880935748"
"","Total Imports","3449306187"
"","Trade Balance","-2568370439"
"Nova Scotia","Total Exports","102863608"
"","Total Imports","3990247590"
"","Trade Balance","-3887383982"

"Source: Trade Data Online (accessed: March 14, 2025)"



