"Title","Canadian trade balances"
"Products","Hs 84 - nuclear reactors, boilers, mchy & mech appliances; parts"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2023"
"Units","Value in  canadian dollars"

"","","2023"
"HS 84 - Nuclear reactors, boilers, mchy & mech appliances; parts"
"Prince Edward Island","Total Exports","213640155"
"","Total Imports","4839949"
"","Trade Balance","208800206"
"Northwest Territories","Total Exports","181832"
"","Total Imports",""
"","Trade Balance","181832"
"Nunavut","Total Exports","1071"
"","Total Imports","3970430"
"","Trade Balance","-3969359"
"Yukon Territory","Total Exports","36963"
"","Total Imports","18213313"
"","Trade Balance","-18176350"
"Newfoundland and Labrador","Total Exports","27303654"
"","Total Imports","96527039"
"","Trade Balance","-69223385"
"New Brunswick","Total Exports","267891452"
"","Total Imports","659630194"
"","Trade Balance","-391738742"
"Nova Scotia","Total Exports","222231512"
"","Total Imports","1315860366"
"","Trade Balance","-1093628854"
"Alberta","Total Exports","4649963413"
"","Total Imports","5939641919"
"","Trade Balance","-1289678506"
"Saskatchewan","Total Exports","1152144383"
"","Total Imports","5040545107"
"","Trade Balance","-3888400724"
"Quebec","Total Exports","12607353506"
"","Total Imports","16648716809"
"","Trade Balance","-4041363303"
"Manitoba","Total Exports","2379745440"
"","Total Imports","8136524381"
"","Trade Balance","-5756778941"
"British Columbia","Total Exports","2848486651"
"","Total Imports","12766006111"
"","Trade Balance","-9917519460"
"Ontario","Total Exports","32882873272"
"","Total Imports","63046960492"
"","Trade Balance","-30164087220"

"Source: Trade Data Online (accessed: March 14, 2025)"



