"Title","Canadian trade balances"
"Products","Hs 19 - prep of cereal, flour, starch/milk; pastrycooks' prod"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2013"
"Units","Value in  canadian dollars"

"","","2013"
"HS 19 - Prep of cereal, flour, starch/milk; pastrycooks' prod"
"United States","Total Exports","2660460605"
"","Total Imports","2348607057"
"","Trade Balance","311853548"
"Australia","Total Exports","26389751"
"","Total Imports","4307816"
"","Trade Balance","22081935"
"Mexico","Total Exports","32521405"
"","Total Imports","18815908"
"","Trade Balance","13705497"
"Indonesia","Total Exports","10212546"
"","Total Imports","1925772"
"","Trade Balance","8286774"
"Saudi Arabia","Total Exports","3833439"
"","Total Imports","132643"
"","Trade Balance","3700796"
"United Arab Emirates","Total Exports","1774029"
"","Total Imports","348359"
"","Trade Balance","1425670"
"South Africa","Total Exports","1477890"
"","Total Imports","207291"
"","Trade Balance","1270599"
"Trinidad and Tobago","Total Exports","1409246"
"","Total Imports","203671"
"","Trade Balance","1205575"
"Kuwait","Total Exports","943274"
"","Total Imports",""
"","Trade Balance","943274"
"New Zealand","Total Exports","1069814"
"","Total Imports","235708"
"","Trade Balance","834106"
"Bermuda","Total Exports","662265"
"","Total Imports","18"
"","Trade Balance","662247"
"Venezuela","Total Exports","549277"
"","Total Imports","12932"
"","Trade Balance","536345"
"Costa Rica","Total Exports","512693"
"","Total Imports","17591"
"","Trade Balance","495102"
"Guatemala","Total Exports","438739"
"","Total Imports","19662"
"","Trade Balance","419077"
"Saint Pierre-Miquelon","Total Exports","372121"
"","Total Imports",""
"","Trade Balance","372121"
"Dominican Republic","Total Exports","424108"
"","Total Imports","58882"
"","Trade Balance","365226"
"Peru","Total Exports","493670"
"","Total Imports","132019"
"","Trade Balance","361651"
"Chile","Total Exports","1380364"
"","Total Imports","1051931"
"","Trade Balance","328433"
"Panama","Total Exports","310662"
"","Total Imports","49"
"","Trade Balance","310613"
"Bahrain","Total Exports","247848"
"","Total Imports","69"
"","Trade Balance","247779"
"Aruba","Total Exports","226224"
"","Total Imports",""
"","Trade Balance","226224"
"Saint Lucia","Total Exports","194297"
"","Total Imports",""
"","Trade Balance","194297"
"U.S. Minor Outlying Islands","Total Exports","159729"
"","Total Imports",""
"","Trade Balance","159729"
"Morocco","Total Exports","687125"
"","Total Imports","536583"
"","Trade Balance","150542"
"Qatar","Total Exports","150353"
"","Total Imports",""
"","Trade Balance","150353"
"Iraq","Total Exports","100654"
"","Total Imports","684"
"","Trade Balance","99970"
"Bahamas","Total Exports","89599"
"","Total Imports","51"
"","Trade Balance","89548"
"Cuba","Total Exports","84609"
"","Total Imports",""
"","Trade Balance","84609"
"Myanmar (Burma)","Total Exports","80070"
"","Total Imports",""
"","Trade Balance","80070"
"Iceland","Total Exports","74774"
"","Total Imports","1009"
"","Trade Balance","73765"
"Mauritius","Total Exports","70148"
"","Total Imports",""
"","Trade Balance","70148"
"Netherlands Antilles","Total Exports","111074"
"","Total Imports","42829"
"","Trade Balance","68245"
"Saint Vincent and the Grenadines","Total Exports","43956"
"","Total Imports","16"
"","Trade Balance","43940"
"Honduras","Total Exports","54990"
"","Total Imports","12048"
"","Trade Balance","42942"
"Dominica","Total Exports","30127"
"","Total Imports",""
"","Trade Balance","30127"
"Antigua and Barbuda","Total Exports","27942"
"","Total Imports",""
"","Trade Balance","27942"
"Grenada","Total Exports","27479"
"","Total Imports",""
"","Trade Balance","27479"
