"Title","Canadian trade balances"
"Products","Hs 71 - natural/cultured pearls, prec stones & metals, coin etc"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2009"
"Units","Value in  canadian dollars"

"","","2009"
"HS 71 - Natural/cultured pearls, prec stones & metals, coin etc"
"Ontario","Total Exports","10689310128"
"","Total Imports","7771238399"
"","Trade Balance","2918071729"
"Northwest Territories","Total Exports","1482592476"
"","Total Imports",""
"","Trade Balance","1482592476"
"Manitoba","Total Exports","59358466"
"","Total Imports","36579861"
"","Trade Balance","22778605"
"Saskatchewan","Total Exports","5425330"
"","Total Imports","601773"
"","Trade Balance","4823557"
"Yukon Territory","Total Exports","4091089"
"","Total Imports","248"
"","Trade Balance","4090841"
"Nova Scotia","Total Exports","808709"
"","Total Imports","567967"
"","Trade Balance","240742"
"Nunavut","Total Exports","160031"
"","Total Imports",""
"","Trade Balance","160031"
"Prince Edward Island","Total Exports","20359"
"","Total Imports","734"
"","Trade Balance","19625"
"Newfoundland and Labrador","Total Exports","6649"
"","Total Imports","3612"
"","Trade Balance","3037"
"New Brunswick","Total Exports","191752"
"","Total Imports","1013853"
"","Trade Balance","-822101"
"Alberta","Total Exports","44269223"
"","Total Imports","90522966"
"","Trade Balance","-46253743"
"British Columbia","Total Exports","173810103"
"","Total Imports","232609813"
"","Trade Balance","-58799710"
"Quebec","Total Exports","557804237"
"","Total Imports","1376634287"
"","Trade Balance","-818830050"

"Source: Trade Data Online (accessed: March 14, 2025)"



