"Title","Canadian trade balances"
"Products","Hs 88 - aircraft, spacecraft, and parts thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2023"
"Units","Value in  canadian dollars"

"","","2023"
"HS 88 - Aircraft, spacecraft, and parts thereof"
"Quebec","Total Exports","11844962620"
"","Total Imports","4906034647"
"","Trade Balance","6938927973"
"Manitoba","Total Exports","351831400"
"","Total Imports","173001872"
"","Trade Balance","178829528"
"Northwest Territories","Total Exports","2773993"
"","Total Imports","5259"
"","Trade Balance","2768734"
"Prince Edward Island","Total Exports","2340350"
"","Total Imports","14918"
"","Trade Balance","2325432"
"Yukon Territory","Total Exports","46446"
"","Total Imports","1793329"
"","Trade Balance","-1746883"
"Nunavut","Total Exports",""
"","Total Imports","31248674"
"","Trade Balance","-31248674"
"Newfoundland and Labrador","Total Exports","35550656"
"","Total Imports","87111130"
"","Trade Balance","-51560474"
"Saskatchewan","Total Exports","1987949"
"","Total Imports","63501997"
"","Trade Balance","-61514048"
"Nova Scotia","Total Exports","35915246"
"","Total Imports","99945150"
"","Trade Balance","-64029904"
"New Brunswick","Total Exports","4689191"
"","Total Imports","80518255"
"","Trade Balance","-75829064"
"British Columbia","Total Exports","256758702"
"","Total Imports","569189924"
"","Trade Balance","-312431222"
"Alberta","Total Exports","484551214"
"","Total Imports","1508503670"
"","Trade Balance","-1023952456"
"Ontario","Total Exports","2864112999"
"","Total Imports","4646816930"
"","Trade Balance","-1782703931"

"Source: Trade Data Online (accessed: March 14, 2025)"



