"","Total Imports","18381"
"","Trade Balance","-18381"
"Denmark","Total Exports",""
"","Total Imports","27831"
"","Trade Balance","-27831"
"Taiwan","Total Exports","37820"
"","Total Imports","82600"
"","Trade Balance","-44780"
"Finland","Total Exports",""
"","Total Imports","85872"
"","Trade Balance","-85872"
"Singapore","Total Exports","24576"
"","Total Imports","134352"
"","Trade Balance","-109776"
"Netherlands","Total Exports","32474"
"","Total Imports","150925"
"","Trade Balance","-118451"
"Korea, South","Total Exports","51112"
"","Total Imports","172388"
"","Trade Balance","-121276"
"Switzerland","Total Exports","25840"
"","Total Imports","172613"
"","Trade Balance","-146773"
"Vietnam","Total Exports",""
"","Total Imports","183864"
"","Trade Balance","-183864"
"Barbados","Total Exports",""
"","Total Imports","217737"
"","Trade Balance","-217737"
"Argentina","Total Exports","396"
"","Total Imports","257312"
"","Trade Balance","-256916"
"Romania","Total Exports",""
"","Total Imports","477129"
"","Trade Balance","-477129"
"Hong Kong","Total Exports","415840"
"","Total Imports","980187"
"","Trade Balance","-564347"
"Belgium","Total Exports","419653"
"","Total Imports","1092842"
"","Trade Balance","-673189"
"Japan","Total Exports","265055"
"","Total Imports","1003669"
"","Trade Balance","-738614"
"Austria","Total Exports","14053"
"","Total Imports","773589"
"","Trade Balance","-759536"
"Slovenia","Total Exports",""
"","Total Imports","962813"
"","Trade Balance","-962813"
"Czech Republic","Total Exports","5526"
"","Total Imports","1265288"
"","Trade Balance","-1259762"
"United Arab Emirates","Total Exports","199624"
"","Total Imports","1889461"
"","Trade Balance","-1689837"
"Italy (incl. Vatican City State)","Total Exports","28731"
"","Total Imports","1943581"
"","Trade Balance","-1914850"
"India","Total Exports","2946"
"","Total Imports","1987141"
"","Trade Balance","-1984195"
"Ukraine","Total Exports",""
"","Total Imports","2004765"
"","Trade Balance","-2004765"
"Ireland","Total Exports",""
"","Total Imports","2172831"
"","Trade Balance","-2172831"
"Hungary","Total Exports","6292"
"","Total Imports","2379863"
"","Trade Balance","-2373571"
"Indonesia","Total Exports","340131"
"","Total Imports","2795140"
"","Trade Balance","-2455009"
"South Africa","Total Exports","247225"
"","Total Imports","2929473"
"","Trade Balance","-2682248"
"Spain","Total Exports","90337"
"","Total Imports","3857912"
"","Trade Balance","-3767575"
"Sweden","Total Exports","564063"
"","Total Imports","4681442"
"","Trade Balance","-4117379"
"Poland","Total Exports","244643"
"","Total Imports","4377802"
"","Trade Balance","-4133159"
"United Kingdom","Total Exports","309761"
"","Total Imports","5141937"
"","Trade Balance","-4832176"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","7610041"
"","Trade Balance","-7610041"
"Germany","Total Exports","576033"
"","Total Imports","9788269"
"","Trade Balance","-9212236"
"France (incl. Monaco, French Antilles)","Total Exports","1363018"
"","Total Imports","11110423"
"","Trade Balance","-9747405"
"China","Total Exports","983694"
"","Total Imports","227374864"
"","Trade Balance","-226391170"
"Mexico","Total Exports","16487342"
"","Total Imports","338666081"
"","Trade Balance","-322178739"
"United States","Total Exports","247213499"
"","Total Imports","1052717373"
"","Trade Balance","-805503874"
"Sub-Total","Trade Balance","-1346627381"
"Total All Countries","Total Exports","346332823"
"","Total Imports","1692960204"
"","Trade Balance","-1346627381"

"Source: Trade Data Online (accessed: March 14, 2025)"



