"Title","Canadian trade balances"
"Products","Hs 59 - impregnated, coated, cover/laminated textile fabric etc"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2012"
"Units","Value in  canadian dollars"

"","","2012"
"HS 59 - Impregnated, coated, cover/laminated textile fabric etc"
"United States","Total Exports","503022812"
"","Total Imports","293722367"
"","Trade Balance","209300445"
"Mexico","Total Exports","8849457"
"","Total Imports","4613038"
"","Trade Balance","4236419"
"Chile","Total Exports","2635022"
"","Total Imports","48910"
"","Trade Balance","2586112"
"Singapore","Total Exports","1938574"
"","Total Imports","24832"
"","Trade Balance","1913742"
"Russia","Total Exports","1552811"
"","Total Imports",""
"","Trade Balance","1552811"
"Peru","Total Exports","1515742"
"","Total Imports","625"
"","Trade Balance","1515117"
"Colombia","Total Exports","1921609"
"","Total Imports","565450"
"","Trade Balance","1356159"
"Argentina","Total Exports","801213"
"","Total Imports",""
"","Trade Balance","801213"
"Australia","Total Exports","1176066"
"","Total Imports","416206"
"","Trade Balance","759860"
"Venezuela","Total Exports","755389"
"","Total Imports",""
"","Trade Balance","755389"
"United Arab Emirates","Total Exports","696662"
"","Total Imports","49961"
"","Trade Balance","646701"
"Hong Kong","Total Exports","712421"
"","Total Imports","123894"
"","Trade Balance","588527"
"Ireland","Total Exports","508362"
"","Total Imports","18341"
"","Trade Balance","490021"
"South Africa","Total Exports","892785"
"","Total Imports","405700"
"","Trade Balance","487085"
"Mozambique","Total Exports","439862"
"","Total Imports",""
"","Trade Balance","439862"
"Jordan","Total Exports","419689"
"","Total Imports",""
"","Trade Balance","419689"
"Nigeria","Total Exports","410993"
"","Total Imports",""
"","Trade Balance","410993"
"Algeria","Total Exports","386591"
"","Total Imports",""
"","Trade Balance","386591"
"Egypt","Total Exports","369222"
"","Total Imports",""
"","Trade Balance","369222"
"Brazil","Total Exports","2585574"
"","Total Imports","2244984"
"","Trade Balance","340590"
"Ghana","Total Exports","337572"
"","Total Imports","159"
"","Trade Balance","337413"
"Sri Lanka","Total Exports","378126"
"","Total Imports","54224"
"","Trade Balance","323902"
"Bangladesh","Total Exports","332658"
"","Total Imports","15450"
"","Trade Balance","317208"
"Uruguay","Total Exports","313264"
"","Total Imports",""
"","Trade Balance","313264"
"Malaysia","Total Exports","328139"
"","Total Imports","47731"
"","Trade Balance","280408"
"Indonesia","Total Exports","355959"
"","Total Imports","144438"
"","Trade Balance","211521"
"Poland","Total Exports","219162"
"","Total Imports","13632"
"","Trade Balance","205530"
"Saudi Arabia","Total Exports","195181"
"","Total Imports","4481"
"","Trade Balance","190700"
"Dominican Republic","Total Exports","166140"
"","Total Imports","1901"
"","Trade Balance","164239"
"Albania","Total Exports","156283"
"","Total Imports","79"
"","Trade Balance","156204"
"Tanzania","Total Exports","138957"
"","Total Imports",""
"","Trade Balance","138957"
"Côte-d'Ivoire","Total Exports","137598"
"","Total Imports",""
"","Trade Balance","137598"
"Lebanon","Total Exports","131241"
"","Total Imports",""
"","Trade Balance","131241"
"El Salvador","Total Exports","106226"
"","Total Imports","1896"
"","Trade Balance","104330"
"Trinidad and Tobago","Total Exports","103972"
"","Total Imports",""
"","Trade Balance","103972"
"Jamaica","Total Exports","72812"
"","Total Imports",""
"","Trade Balance","72812"
"Latvia","Total Exports","67213"
"","Total Imports",""
"","Trade Balance","67213"
"Hungary","Total Exports","88383"
"","Total Imports","21935"
"","Trade Balance","66448"
"Cambodia (Kampuchea)","Total Exports","62842"
"","Total Imports","623"
"","Trade Balance","62219"
"Netherlands Antilles","Total Exports","60050"
"","Total Imports",""
"","Trade Balance","60050"
"Panama","Total Exports","59303"
"","Total Imports","150"
"","Trade Balance","59153"
"Kuwait","Total Exports","48599"
"","Total Imports",""
"","Trade Balance","48599"
"Bahrain","Total Exports","41843"
"","Total Imports",""
"","Trade Balance","41843"
"Togo","Total Exports","40656"
"","Total Imports",""
"","Trade Balance","40656"
"Ecuador","Total Exports","38662"
"","Total Imports","40"
"","Trade Balance","38622"
"Cuba","Total Exports","38529"
"","Total Imports",""
"","Trade Balance","38529"
"Mauritania","Total Exports","38211"
"","Total Imports",""
"","Trade Balance","38211"
"Philippines","Total Exports","41839"
"","Total Imports","4519"
"","Trade Balance","37320"
"Romania","Total Exports","38949"
"","Total Imports","4129"
"","Trade Balance","34820"
"Burkina Faso","Total Exports","32817"
"","Total Imports",""
"","Trade Balance","32817"
"Cameroon","Total Exports","29455"
"","Total Imports","190"
"","Trade Balance","29265"
"Sierra Leone","Total Exports","29198"
"","Total Imports",""
"","Trade Balance","29198"
"Bahamas","Total Exports","28875"
"","Total Imports",""
"","Trade Balance","28875"
"Ukraine","Total Exports","25553"
"","Total Imports","38"
"","Trade Balance","25515"
"Gambia","Total Exports","25000"
"","Total Imports",""
"","Trade Balance","25000"
"Estonia","Total Exports","24540"
"","Total Imports",""
"","Trade Balance","24540"
"Barbados","Total Exports","24164"
"","Total Imports","1484"
"","Trade Balance","22680"
"Lithuania","Total Exports","22538"
"","Total Imports","286"
"","Trade Balance","22252"
"Iceland","Total Exports","21931"
"","Total Imports",""
"","Trade Balance","21931"
"Oman (formerly Muscat and Oman)","Total Exports","19512"
