"Title","Canadian trade balances"
"Products","Hs 19 - prep of cereal, flour, starch/milk; pastrycooks' prod"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2001"
"Units","Value in  canadian dollars"

"","","2001"
"HS 19 - Prep of cereal, flour, starch/milk; pastrycooks' prod"
"United States","Total Exports","1511098860"
"","Total Imports","1238222434"
"","Trade Balance","272876426"
"Japan","Total Exports","8960610"
"","Total Imports","6687098"
"","Trade Balance","2273512"
"Saudi Arabia","Total Exports","814700"
"","Total Imports","106103"
"","Trade Balance","708597"
"Trinidad and Tobago","Total Exports","630401"
"","Total Imports","93222"
"","Trade Balance","537179"
"Kuwait","Total Exports","473338"
"","Total Imports",""
"","Trade Balance","473338"
"Cuba","Total Exports","447667"
"","Total Imports",""
"","Trade Balance","447667"
"Ireland","Total Exports","379023"
"","Total Imports","33088"
"","Trade Balance","345935"
"Venezuela","Total Exports","374770"
"","Total Imports","40083"
"","Trade Balance","334687"
"Saint Kitts and Nevis","Total Exports","205314"
"","Total Imports",""
"","Trade Balance","205314"
"Panama","Total Exports","180510"
"","Total Imports",""
"","Trade Balance","180510"
"Colombia","Total Exports","209496"
"","Total Imports","42725"
"","Trade Balance","166771"
"United Arab Emirates","Total Exports","290525"
"","Total Imports","144226"
"","Trade Balance","146299"
"Antigua and Barbuda","Total Exports","133358"
"","Total Imports","54"
"","Trade Balance","133304"
"Iceland","Total Exports","130009"
"","Total Imports","1844"
"","Trade Balance","128165"
"Dominican Republic","Total Exports","175694"
"","Total Imports","51329"
"","Trade Balance","124365"
"Cyprus","Total Exports","123723"
"","Total Imports","230"
"","Trade Balance","123493"
"Guatemala","Total Exports","87264"
"","Total Imports","4404"
"","Trade Balance","82860"
"Costa Rica","Total Exports","78355"
"","Total Imports",""
"","Trade Balance","78355"
"Bahamas","Total Exports","65178"
"","Total Imports","143"
"","Trade Balance","65035"
"Haiti","Total Exports","60000"
"","Total Imports",""
"","Trade Balance","60000"
"Saint Lucia","Total Exports","58059"
"","Total Imports",""
"","Trade Balance","58059"
