"Title","Canadian trade balances"
"Products","Hs 87 - vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2009"
"Units","Value in  canadian dollars"

"","","2009"
"HS 87 - Vehicles, o/t railway or tramway rolling-stock,and parts and accessories thereof"
"Newfoundland and Labrador","Total Exports","5439425"
"","Total Imports","258778"
"","Trade Balance","5180647"
"Prince Edward Island","Total Exports","1610250"
"","Total Imports","166736"
"","Trade Balance","1443514"
"Nunavut","Total Exports","229506"
"","Total Imports","266"
"","Trade Balance","229240"
"Northwest Territories","Total Exports","128604"
"","Total Imports",""
"","Trade Balance","128604"
"Yukon Territory","Total Exports","16913"
"","Total Imports","524429"
"","Trade Balance","-507516"
"New Brunswick","Total Exports","38082524"
"","Total Imports","328604421"
"","Trade Balance","-290521897"
"Quebec","Total Exports","1791129714"
"","Total Imports","2116043706"
"","Trade Balance","-324913992"
"Alberta","Total Exports","215047700"
"","Total Imports","769478357"
"","Trade Balance","-554430657"
"Manitoba","Total Exports","740490548"
"","Total Imports","1625502722"
"","Trade Balance","-885012174"
"Saskatchewan","Total Exports","42328544"
"","Total Imports","1002368884"
"","Trade Balance","-960040340"
"Ontario","Total Exports","35298443439"
"","Total Imports","36989699776"
"","Trade Balance","-1691256337"
"Nova Scotia","Total Exports","52753954"
"","Total Imports","2780728620"
"","Trade Balance","-2727974666"
"British Columbia","Total Exports","190572778"
"","Total Imports","3795990009"
"","Trade Balance","-3605417231"

"Source: Trade Data Online (accessed: March 14, 2025)"



