"Title","Canadian trade balances"
"Products","Hs 54 - man-made filaments"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2000"
"Units","Value in  canadian dollars"

"","","2000"
"HS 54 - Man-made filaments"
"Ontario","Total Exports","604732834"
"","Total Imports","601186535"
"","Trade Balance","3546299"
"Nova Scotia","Total Exports","4567765"
"","Total Imports","1239747"
"","Trade Balance","3328018"
"Prince Edward Island","Total Exports","461"
"","Total Imports",""
"","Trade Balance","461"
"Northwest Territories","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Nunavut","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Yukon Territory","Total Exports",""
"","Total Imports","5009"
"","Trade Balance","-5009"
"Newfoundland and Labrador","Total Exports",""
"","Total Imports","91051"
"","Trade Balance","-91051"
"Saskatchewan","Total Exports","119881"
"","Total Imports","6233486"
"","Trade Balance","-6113605"
"New Brunswick","Total Exports","646185"
"","Total Imports","11667782"
"","Trade Balance","-11021597"
"Alberta","Total Exports","80107"
"","Total Imports","13822922"
"","Trade Balance","-13742815"
"Manitoba","Total Exports","4891188"
"","Total Imports","32687937"
"","Trade Balance","-27796749"
"British Columbia","Total Exports","346493"
"","Total Imports","31689898"
"","Trade Balance","-31343405"
"Quebec","Total Exports","195104438"
"","Total Imports","385867070"
"","Trade Balance","-190762632"
"Total All Countries","Total Exports","810489352"
"","Total Imports","1084491437"
"","Trade Balance","-274002085"

"Source: Trade Data Online (accessed: March 14, 2025)"

"Note:","54 - Coverage Change - Description prior to 2007 : Man-Made Filaments, Filament Yarns and Fabrics"

