"Title","Canadian trade balances"
"Products","Hs 54 - man-made filaments"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2019"
"Units","Value in  canadian dollars"

"","","2019"
"HS 54 - Man-made filaments"
"Ontario","Total Exports","323840709"
"","Total Imports","286208154"
"","Trade Balance","37632555"
"Nova Scotia","Total Exports","12189556"
"","Total Imports","10764857"
"","Trade Balance","1424699"
"Newfoundland and Labrador","Total Exports","18031"
"","Total Imports","2580"
"","Trade Balance","15451"
"Prince Edward Island","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Yukon Territory","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Northwest Territories","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Nunavut","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Saskatchewan","Total Exports","7782"
"","Total Imports","7519809"
"","Trade Balance","-7512027"
"New Brunswick","Total Exports","855102"
"","Total Imports","9873236"
"","Trade Balance","-9018134"
"Alberta","Total Exports","482065"
"","Total Imports","11820481"
"","Trade Balance","-11338416"
"Manitoba","Total Exports","93231"
"","Total Imports","16509046"
"","Trade Balance","-16415815"
"British Columbia","Total Exports","747193"
"","Total Imports","31482602"
"","Trade Balance","-30735409"
"Quebec","Total Exports","99350643"
"","Total Imports","244833878"
"","Trade Balance","-145483235"

"Source: Trade Data Online (accessed: March 14, 2025)"

"Note:","54 - Coverage Change - Description prior to 2007 : Man-Made Filaments, Filament Yarns and Fabrics"

