"Title","Canadian trade balances"
"Products","Hs 86 - rlwy/tram locom,rolling-stock & pts;track fxts,fit & pts;mech traffic sgnl equip"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2016"
"Units","Value in  canadian dollars"

"","","2016"
"HS 86 - Rlwy/tram locom,rolling-stock & pts;track fxts,fit & pts;mech traffic sgnl equip"
"Malaysia","Total Exports","47819767"
"","Total Imports","56790"
"","Trade Balance","47762977"
"Egypt","Total Exports","4714951"
"","Total Imports",""
"","Trade Balance","4714951"
"Bangladesh","Total Exports","2859606"
"","Total Imports",""
"","Trade Balance","2859606"
"Cuba","Total Exports","2571374"
"","Total Imports",""
"","Trade Balance","2571374"
"Tunisia","Total Exports","2362546"
"","Total Imports",""
"","Trade Balance","2362546"
"Pakistan","Total Exports","1171132"
"","Total Imports","9279"
"","Trade Balance","1161853"
"Türkiye","Total Exports","1559005"
"","Total Imports","588853"
"","Trade Balance","970152"
"Mozambique","Total Exports","898598"
"","Total Imports",""
"","Trade Balance","898598"
"Chile","Total Exports","775227"
"","Total Imports",""
"","Trade Balance","775227"
"Sri Lanka","Total Exports","612453"
"","Total Imports",""
"","Trade Balance","612453"
"Colombia","Total Exports","545208"
"","Total Imports","1255"
"","Trade Balance","543953"
"Peru","Total Exports","373124"
"","Total Imports",""
"","Trade Balance","373124"
"Luxembourg","Total Exports","341100"
"","Total Imports",""
"","Trade Balance","341100"
"Norway","Total Exports","366107"
"","Total Imports","27529"
"","Trade Balance","338578"
"Cameroon","Total Exports","293389"
"","Total Imports","4391"
"","Trade Balance","288998"
"Ghana","Total Exports","283353"
"","Total Imports",""
"","Trade Balance","283353"
"Nigeria","Total Exports","280298"
"","Total Imports",""
"","Trade Balance","280298"
"Bolivia","Total Exports","260661"
"","Total Imports",""
"","Trade Balance","260661"
"Saudi Arabia","Total Exports","469709"
"","Total Imports","232350"
"","Trade Balance","237359"
"Gabon","Total Exports","215959"
"","Total Imports",""
"","Trade Balance","215959"
"Mali","Total Exports","196738"
"","Total Imports",""
"","Trade Balance","196738"
"Cape Verde","Total Exports","176728"
"","Total Imports",""
"","Trade Balance","176728"
"Tajikistan","Total Exports","162793"
"","Total Imports",""
"","Trade Balance","162793"
"Jamaica","Total Exports","162141"
"","Total Imports",""
"","Trade Balance","162141"
"Senegal","Total Exports","158145"
"","Total Imports",""
"","Trade Balance","158145"
"Australia","Total Exports","387938"
