"Title","Canadian trade balances"
"Products","Hs 20 - prep of vegetable, fruit, nuts or other parts of plants"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2012"
"Units","Value in  canadian dollars"

"","","2012"
"HS 20 - Prep of vegetable, fruit, nuts or other parts of plants"
"Prince Edward Island","Total Exports","200333918"
"","Total Imports",""
"","Trade Balance","200333918"
"New Brunswick","Total Exports","234950331"
"","Total Imports","37315700"
"","Trade Balance","197634631"
"Manitoba","Total Exports","243084139"
"","Total Imports","46868018"
"","Trade Balance","196216121"
"Alberta","Total Exports","214633836"
"","Total Imports","106699771"
"","Trade Balance","107934065"
"Yukon Territory","Total Exports","3646"
"","Total Imports",""
"","Trade Balance","3646"
"Nunavut","Total Exports","1186"
"","Total Imports",""
"","Trade Balance","1186"
"Northwest Territories","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Newfoundland and Labrador","Total Exports","1905"
"","Total Imports","26506"
"","Trade Balance","-24601"
"Nova Scotia","Total Exports","4712589"
"","Total Imports","6499666"
"","Trade Balance","-1787077"
"Saskatchewan","Total Exports","651643"
"","Total Imports","24770402"
"","Trade Balance","-24118759"
"Quebec","Total Exports","203501676"
"","Total Imports","366935850"
"","Trade Balance","-163434174"
"British Columbia","Total Exports","55742491"
"","Total Imports","400113671"
"","Trade Balance","-344371180"
"Ontario","Total Exports","268480946"
"","Total Imports","1206404289"
"","Trade Balance","-937923343"

"Source: Trade Data Online (accessed: March 14, 2025)"



