"Title","Canadian trade balances"
"Products","Hs 19 - prep of cereal, flour, starch/milk; pastrycooks' prod"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2000"
"Units","Value in  canadian dollars"

"","","2000"
"HS 19 - Prep of cereal, flour, starch/milk; pastrycooks' prod"
"United States","Total Exports","1339875024"
"","Total Imports","1099594917"
"","Trade Balance","240280107"
"Japan","Total Exports","8113740"
"","Total Imports","6393649"
"","Trade Balance","1720091"
"Cuba","Total Exports","515615"
"","Total Imports","207"
"","Trade Balance","515408"
"Trinidad and Tobago","Total Exports","457552"
"","Total Imports","91651"
"","Trade Balance","365901"
"Venezuela","Total Exports","349088"
"","Total Imports","9452"
"","Trade Balance","339636"
"Panama","Total Exports","329424"
"","Total Imports",""
"","Trade Balance","329424"
"Kuwait","Total Exports","306198"
"","Total Imports",""
"","Trade Balance","306198"
"Sierra Leone","Total Exports","273946"
"","Total Imports","703"
"","Trade Balance","273243"
"Ireland","Total Exports","525325"
"","Total Imports","270143"
"","Trade Balance","255182"
"Saudi Arabia","Total Exports","399234"
"","Total Imports","201292"
"","Trade Balance","197942"
"United Arab Emirates","Total Exports","392994"
"","Total Imports","216081"
"","Trade Balance","176913"
"Costa Rica","Total Exports","156547"
"","Total Imports","1091"
"","Trade Balance","155456"
"Colombia","Total Exports","133806"
"","Total Imports","459"
"","Trade Balance","133347"
"Cayman Islands","Total Exports","135133"
"","Total Imports","1859"
"","Trade Balance","133274"
"Bahamas","Total Exports","115303"
"","Total Imports","18"
"","Trade Balance","115285"
"Iceland","Total Exports","99109"
"","Total Imports","170"
"","Trade Balance","98939"
"Bermuda","Total Exports","87819"
"","Total Imports","35"
"","Trade Balance","87784"
"Australia","Total Exports","1679054"
"","Total Imports","1594366"
"","Trade Balance","84688"
"Lithuania","Total Exports","75407"
"","Total Imports",""
"","Trade Balance","75407"
"Honduras","Total Exports","55945"
"","Total Imports","125"
"","Trade Balance","55820"
"Chile","Total Exports","92472"
"","Total Imports","37943"
"","Trade Balance","54529"
"Cyprus","Total Exports","49200"
"","Total Imports",""
"","Trade Balance","49200"
"Antigua and Barbuda","Total Exports","43764"
"","Total Imports",""
"","Trade Balance","43764"
"French Polynesia","Total Exports","42354"
"","Total Imports",""
"","Trade Balance","42354"
"Qatar","Total Exports","29492"
"","Total Imports",""
