"Title","Canadian trade balances"
"Products","Hs 84 - nuclear reactors, boilers, mchy & mech appliances; parts"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2024"
"Units","Value in  canadian dollars"

"","","2024"
"HS 84 - Nuclear reactors, boilers, mchy & mech appliances; parts"
"Singapore","Total Exports","852422144"
"","Total Imports","141820446"
"","Trade Balance","710601698"
"Australia","Total Exports","727378184"
"","Total Imports","144597055"
"","Trade Balance","582781129"
"United Arab Emirates","Total Exports","276551538"
"","Total Imports","47227921"
"","Trade Balance","229323617"
"Saudi Arabia","Total Exports","219815137"
"","Total Imports","2862771"
"","Trade Balance","216952366"
"Argentina","Total Exports","206276746"
"","Total Imports","16344531"
"","Trade Balance","189932215"
"Chile","Total Exports","174313992"
"","Total Imports","6992466"
"","Trade Balance","167321526"
"South Africa","Total Exports","161550695"
"","Total Imports","60409844"
"","Trade Balance","101140851"
"Hong Kong","Total Exports","108276040"
"","Total Imports","22333777"
"","Trade Balance","85942263"
"Colombia","Total Exports","80661426"
"","Total Imports","6335847"
"","Trade Balance","74325579"
"Peru","Total Exports","83507524"
"","Total Imports","16282582"
"","Trade Balance","67224942"
"Kazakhstan","Total Exports","61192967"
"","Total Imports","8890"
"","Trade Balance","61184077"
"Cuba","Total Exports","47391526"
"","Total Imports","37320"
"","Trade Balance","47354206"
"Egypt","Total Exports","44567032"
"","Total Imports","2777185"
"","Trade Balance","41789847"
"Qatar","Total Exports","38928954"
"","Total Imports","120715"
"","Trade Balance","38808239"
"Oman (formerly Muscat and Oman)","Total Exports","36283322"
"","Total Imports","249410"
"","Trade Balance","36033912"
"Dominican Republic","Total Exports","45181159"
"","Total Imports","10497883"
"","Trade Balance","34683276"
"Luxembourg","Total Exports","42871119"
"","Total Imports","11006032"
"","Trade Balance","31865087"
"Kuwait","Total Exports","25407595"
"","Total Imports","307"
"","Trade Balance","25407288"
"Ghana","Total Exports","23302872"
"","Total Imports","28363"
"","Trade Balance","23274509"
"Tanzania","Total Exports","23215722"
"","Total Imports","10216"
"","Trade Balance","23205506"
"Uruguay","Total Exports","22526297"
"","Total Imports","41072"
"","Trade Balance","22485225"
"Algeria","Total Exports","22176879"
"","Total Imports","78557"
"","Trade Balance","22098322"
"Greenland","Total Exports","19784471"
"","Total Imports",""
"","Trade Balance","19784471"
"Ecuador","Total Exports","20420940"
"","Total Imports","676056"
"","Trade Balance","19744884"
"Ethiopia","Total Exports","19467866"
"","Total Imports","9255"
"","Trade Balance","19458611"
"Pakistan","Total Exports","20064273"
"","Total Imports","648624"
"","Trade Balance","19415649"
"Costa Rica","Total Exports","22996118"
"","Total Imports","4142521"
"","Trade Balance","18853597"
"Iraq","Total Exports","18762632"
"","Total Imports","117274"
"","Trade Balance","18645358"
"Nigeria","Total Exports","18640842"
"","Total Imports","23965"
"","Trade Balance","18616877"
"Kenya","Total Exports","17931873"
"","Total Imports","210648"
"","Trade Balance","17721225"
"New Zealand","Total Exports","81691384"
"","Total Imports","65574876"
"","Trade Balance","16116508"
"Paraguay","Total Exports","14964769"
"","Total Imports","226041"
"","Trade Balance","14738728"
"Suriname","Total Exports","16323922"
"","Total Imports","1666203"
"","Trade Balance","14657719"
"U.S. Minor Outlying Islands","Total Exports","14939712"
"","Total Imports","573582"
"","Trade Balance","14366130"
"Mongolia","Total Exports","14408222"
"","Total Imports","220357"
"","Trade Balance","14187865"
"Burkina Faso","Total Exports","14145562"
"","Total Imports","59556"
"","Trade Balance","14086006"
"Georgia","Total Exports","14099008"
"","Total Imports","751929"
"","Trade Balance","13347079"
"Bahrain","Total Exports","15824950"
"","Total Imports","3418003"
"","Trade Balance","12406947"
"Nepal","Total Exports","11816716"
"","Total Imports","41907"
"","Trade Balance","11774809"
"Trinidad and Tobago","Total Exports","10958886"
"","Total Imports","77040"
"","Trade Balance","10881846"
"Maldives","Total Exports","10883226"
"","Total Imports","121017"
"","Trade Balance","10762209"
"Côte-d'Ivoire","Total Exports","9789624"
"","Total Imports","93497"
"","Trade Balance","9696127"
"Bolivia","Total Exports","9633681"
"","Total Imports","267347"
"","Trade Balance","9366334"
"Libya","Total Exports","9330453"
"","Total Imports","269"
"","Trade Balance","9330184"
"Congo (formerly Brazzaville)","Total Exports","9238238"
"","Total Imports","63835"
"","Trade Balance","9174403"
"Morocco","Total Exports","24351194"
"","Total Imports","15234534"
"","Trade Balance","9116660"
"Bahamas","Total Exports","9047810"
"","Total Imports","1944"
"","Trade Balance","9045866"
"Guatemala","Total Exports","9197278"
"","Total Imports","174448"
"","Trade Balance","9022830"
"Zambia (Zambi)","Total Exports","8482747"
"","Total Imports",""
"","Trade Balance","8482747"
"Honduras","Total Exports","7938660"
"","Total Imports","45904"
"","Trade Balance","7892756"
"Gabon","Total Exports","7861618"
"","Total Imports","52253"
"","Trade Balance","7809365"
"Guyana","Total Exports","7700106"
"","Total Imports","115467"
"","Trade Balance","7584639"
"Mauritania","Total Exports","7497279"
"","Total Imports","1178"
"","Trade Balance","7496101"
"Mali","Total Exports","7289900"
"","Total Imports","27769"
"","Trade Balance","7262131"
"Turkmenistan","Total Exports","7214499"
"","Total Imports","73244"
"","Trade Balance","7141255"
"Jamaica","Total Exports","7090104"
"","Total Imports","102676"
"","Trade Balance","6987428"
"Venezuela","Total Exports","6973617"
"","Total Imports","260013"
"","Trade Balance","6713604"
"Greece","Total Exports","11946070"
"","Total Imports","5425827"
"","Trade Balance","6520243"
"Uganda","Total Exports","6285326"
"","Total Imports","75319"
"","Trade Balance","6210007"
"Angola","Total Exports","6249983"
"","Total Imports","67450"
"","Trade Balance","6182533"
"El Salvador","Total Exports","5965866"
"","Total Imports","217897"
"","Trade Balance","5747969"
"Curacao","Total Exports","5672316"
"","Total Imports","6347"
"","Trade Balance","5665969"
"Panama","Total Exports","6976971"
"","Total Imports","1569714"
"","Trade Balance","5407257"
"Myanmar (Burma)","Total Exports","5323239"
"","Total Imports","50904"
"","Trade Balance","5272335"
"Madagascar","Total Exports","5024286"
"","Total Imports","10381"
"","Trade Balance","5013905"
"Congo (formerly Zaire)","Total Exports","5035567"
"","Total Imports","536391"
"","Trade Balance","4499176"
"Liberia","Total Exports","4262216"
"","Total Imports","758"
"","Trade Balance","4261458"
"Namibia","Total Exports","4302933"
"","Total Imports","72565"
"","Trade Balance","4230368"
"Papua New Guinea","Total Exports","4148731"
"","Total Imports","223"
"","Trade Balance","4148508"
"Ukraine","Total Exports","10829653"
"","Total Imports","6849608"
"","Trade Balance","3980045"
"Guinea","Total Exports","3812232"
"","Total Imports","60492"
"","Trade Balance","3751740"
"Eritrea","Total Exports","3563981"
"","Total Imports","29459"
"","Trade Balance","3534522"
"Belize","Total Exports","3918129"
