"","Total Imports","2740"
"","Trade Balance","123577"
"Côte-d'Ivoire","Total Exports","116560"
"","Total Imports",""
"","Trade Balance","116560"
"Morocco","Total Exports","116005"
"","Total Imports",""
"","Trade Balance","116005"
"Mozambique","Total Exports","113257"
"","Total Imports",""
"","Trade Balance","113257"
"Angola","Total Exports","105645"
"","Total Imports",""
"","Trade Balance","105645"
"Albania","Total Exports","90885"
"","Total Imports",""
"","Trade Balance","90885"
"Cameroon","Total Exports","87717"
"","Total Imports","2107"
"","Trade Balance","85610"
"Trinidad and Tobago","Total Exports","77950"
"","Total Imports",""
"","Trade Balance","77950"
"Cape Verde","Total Exports","74545"
"","Total Imports",""
"","Trade Balance","74545"
"Australia","Total Exports","79383"
"","Total Imports","6411"
"","Trade Balance","72972"
"Panama","Total Exports","71540"
"","Total Imports",""
"","Trade Balance","71540"
"Zambia (Zambi)","Total Exports","62284"
"","Total Imports",""
"","Trade Balance","62284"
"Senegal","Total Exports","55954"
"","Total Imports",""
"","Trade Balance","55954"
"Malawi","Total Exports","55612"
"","Total Imports",""
"","Trade Balance","55612"
"United Arab Emirates","Total Exports","47792"
"","Total Imports",""
"","Trade Balance","47792"
"Burkina Faso","Total Exports","46584"
"","Total Imports",""
"","Trade Balance","46584"
"Sudan","Total Exports","44047"
"","Total Imports",""
"","Trade Balance","44047"
"Barbados","Total Exports","43596"
"","Total Imports",""
"","Trade Balance","43596"
"Afghanistan","Total Exports","38470"
"","Total Imports",""
"","Trade Balance","38470"
"Estonia","Total Exports","35614"
"","Total Imports",""
"","Trade Balance","35614"
"Chad","Total Exports","35459"
"","Total Imports",""
"","Trade Balance","35459"
"Kazakhstan","Total Exports","30914"
"","Total Imports",""
"","Trade Balance","30914"
"Honduras","Total Exports","27871"
"","Total Imports",""
"","Trade Balance","27871"
"Tajikistan","Total Exports","27214"
"","Total Imports",""
"","Trade Balance","27214"
"Ghana","Total Exports","25011"
"","Total Imports",""
"","Trade Balance","25011"
"Haiti","Total Exports","24934"
"","Total Imports",""
"","Trade Balance","24934"
"Dominican Republic","Total Exports","23508"
"","Total Imports","6404"
"","Trade Balance","17104"
"Iceland","Total Exports","10844"
"","Total Imports",""
"","Trade Balance","10844"
"Mali","Total Exports","9288"
"","Total Imports",""
"","Trade Balance","9288"
"Oman (formerly Muscat and Oman)","Total Exports","6170"
"","Total Imports",""
"","Trade Balance","6170"
"Bahamas","Total Exports","5934"
"","Total Imports",""
"","Trade Balance","5934"
"Suriname","Total Exports","4235"
"","Total Imports",""
"","Trade Balance","4235"
"Saint Pierre-Miquelon","Total Exports","4100"
"","Total Imports",""
"","Trade Balance","4100"
"Turkmenistan","Total Exports","3791"
"","Total Imports",""
"","Trade Balance","3791"
"Madagascar","Total Exports","3440"
"","Total Imports",""
"","Trade Balance","3440"
"Paraguay","Total Exports","3300"
"","Total Imports",""
"","Trade Balance","3300"
"Saint Kitts and Nevis","Total Exports","2453"
"","Total Imports",""
"","Trade Balance","2453"
"Nicaragua","Total Exports","3000"
"","Total Imports","721"
"","Trade Balance","2279"
"Jordan","Total Exports","1050"
"","Total Imports",""
"","Trade Balance","1050"
"U.S. Minor Outlying Islands","Total Exports","1000"
"","Total Imports",""
"","Trade Balance","1000"
"Turks and Caicos Islands","Total Exports","1000"
"","Total Imports",""
"","Trade Balance","1000"
"Grenada","Total Exports","804"
"","Total Imports",""
"","Trade Balance","804"
"Singapore","Total Exports","2500"
"","Total Imports","1966"
"","Trade Balance","534"
"Guyana","Total Exports","415"
"","Total Imports",""
"","Trade Balance","415"
"Kuwait","Total Exports","300"
"","Total Imports",""
"","Trade Balance","300"
"Philippines","Total Exports",""
"","Total Imports","98"
"","Trade Balance","-98"
"Bermuda","Total Exports",""
"","Total Imports","1861"
"","Trade Balance","-1861"
"Portugal","Total Exports",""
"","Total Imports","2176"
"","Trade Balance","-2176"
"Slovakia","Total Exports",""
"","Total Imports","9279"
"","Trade Balance","-9279"
"Swaziland","Total Exports",""
"","Total Imports","20863"
"","Trade Balance","-20863"
"Uzbekistan","Total Exports",""
"","Total Imports","23388"
"","Trade Balance","-23388"
"British Virgin Islands","Total Exports",""
"","Total Imports","29733"
"","Trade Balance","-29733"
"Denmark","Total Exports",""
"","Total Imports","40818"
"","Trade Balance","-40818"
"Korea, South","Total Exports","125000"
"","Total Imports","195806"
"","Trade Balance","-70806"
"Israel","Total Exports","1000"
"","Total Imports","74789"
"","Trade Balance","-73789"
"Taiwan","Total Exports","86266"
"","Total Imports","189175"
"","Trade Balance","-102909"
"Croatia","Total Exports",""
"","Total Imports","118623"
"","Trade Balance","-118623"
"Argentina","Total Exports","80305"
"","Total Imports","199593"
"","Trade Balance","-119288"
"Finland","Total Exports",""
"","Total Imports","172879"
"","Trade Balance","-172879"
"Romania","Total Exports","11012"
"","Total Imports","200598"
"","Trade Balance","-189586"
"Poland","Total Exports","179870"
"","Total Imports","422893"
"","Trade Balance","-243023"
"Slovenia","Total Exports",""
"","Total Imports","343766"
"","Trade Balance","-343766"
"Switzerland","Total Exports","2500"
"","Total Imports","443721"
"","Trade Balance","-441221"
"Bahrain","Total Exports",""
"","Total Imports","600250"
"","Trade Balance","-600250"
"Netherlands","Total Exports","71394"
"","Total Imports","977304"
"","Trade Balance","-905910"
"Ukraine","Total Exports",""
"","Total Imports","994860"
"","Trade Balance","-994860"
"Hungary","Total Exports","180123"
"","Total Imports","1403200"
"","Trade Balance","-1223077"
"Ireland","Total Exports",""
"","Total Imports","1309570"
"","Trade Balance","-1309570"
"Italy (incl. Vatican City State)","Total Exports",""
"","Total Imports","1446840"
"","Trade Balance","-1446840"
"Sweden","Total Exports","493932"
"","Total Imports","2208495"
"","Trade Balance","-1714563"
"Austria","Total Exports",""
"","Total Imports","1813305"
"","Trade Balance","-1813305"
"Belgium","Total Exports","513785"
"","Total Imports","2417227"
"","Trade Balance","-1903442"
"Czech Republic","Total Exports",""
"","Total Imports","2135262"
"","Trade Balance","-2135262"
"South Africa","Total Exports","307934"
"","Total Imports","2501650"
"","Trade Balance","-2193716"
"India","Total Exports","100443"
"","Total Imports","2687714"
"","Trade Balance","-2587271"
"Spain","Total Exports","20964"
"","Total Imports","2934750"
"","Trade Balance","-2913786"
"Hong Kong","Total Exports","795356"
"","Total Imports","4604673"
"","Trade Balance","-3809317"
"United Kingdom","Total Exports","343753"
"","Total Imports","4489574"
"","Trade Balance","-4145821"
"Indonesia","Total Exports","172321"
"","Total Imports","7136711"
"","Trade Balance","-6964390"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","8818745"
"","Trade Balance","-8818745"
"Germany","Total Exports","197422"
"","Total Imports","10540624"
"","Trade Balance","-10343202"
"Japan","Total Exports","296278"
"","Total Imports","11958075"
"","Trade Balance","-11661797"
"France (incl. Monaco, French Antilles)","Total Exports","1405386"
"","Total Imports","13919659"
"","Trade Balance","-12514273"
"Mexico","Total Exports","23375941"
"","Total Imports","54407846"
"","Trade Balance","-31031905"
"China","Total Exports","405741"
"","Total Imports","171071505"
"","Trade Balance","-170665764"
"United States","Total Exports","314243166"
"","Total Imports","1094466956"
"","Trade Balance","-780223790"
"Sub-Total","Trade Balance","-1032635151"
"Total All Countries","Total Exports","377520791"
"","Total Imports","1410155942"
"","Trade Balance","-1032635151"

"Source: Trade Data Online (accessed: March 14, 2025)"



