"Title","Canadian trade balances"
"Products","Hs 88 - aircraft, spacecraft, and parts thereof"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2003"
"Units","Value in  canadian dollars"

"","","2003"
"HS 88 - Aircraft, spacecraft, and parts thereof"
"Quebec","Total Exports","9428713942"
"","Total Imports","1799347431"
"","Trade Balance","7629366511"
"Prince Edward Island","Total Exports","780595"
"","Total Imports","6470"
"","Trade Balance","774125"
"Yukon Territory","Total Exports",""
"","Total Imports","351981"
"","Trade Balance","-351981"
"Newfoundland and Labrador","Total Exports","3804451"
"","Total Imports","5748366"
"","Trade Balance","-1943915"
"Nunavut","Total Exports",""
"","Total Imports","2894916"
"","Trade Balance","-2894916"
"Northwest Territories","Total Exports","131060"
"","Total Imports","3216939"
"","Trade Balance","-3085879"
"New Brunswick","Total Exports","5228717"
"","Total Imports","28065096"
"","Trade Balance","-22836379"
"Nova Scotia","Total Exports","26455255"
"","Total Imports","51901829"
"","Trade Balance","-25446574"
"Saskatchewan","Total Exports","1177450"
"","Total Imports","40244911"
"","Trade Balance","-39067461"
"Ontario","Total Exports","1264888566"
"","Total Imports","1327903633"
"","Trade Balance","-63015067"
"Manitoba","Total Exports","221025250"
"","Total Imports","390800732"
"","Trade Balance","-169775482"
"British Columbia","Total Exports","91580756"
"","Total Imports","395967260"
"","Trade Balance","-304386504"
"Alberta","Total Exports","33185781"
"","Total Imports","819415246"
"","Trade Balance","-786229465"

"Source: Trade Data Online (accessed: March 14, 2025)"



