"Title","Canadian trade balances"
"Products","Hs 71 - natural/cultured pearls, prec stones & metals, coin etc"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2012"
"Units","Value in  canadian dollars"

"","","2012"
"HS 71 - Natural/cultured pearls, prec stones & metals, coin etc"
"United Kingdom","Total Exports","13469437921"
"","Total Imports","695744970"
"","Trade Balance","12773692951"
"United States","Total Exports","6923548520"
"","Total Imports","3765794954"
"","Trade Balance","3157753566"
"Belgium","Total Exports","850031070"
"","Total Imports","88954471"
"","Trade Balance","761076599"
"Hong Kong","Total Exports","730780262"
"","Total Imports","22706876"
"","Trade Balance","708073386"
"Germany","Total Exports","204518859"
"","Total Imports","21536377"
"","Trade Balance","182982482"
"Switzerland","Total Exports","287479701"
"","Total Imports","209072282"
"","Trade Balance","78407419"
"Japan","Total Exports","50126299"
"","Total Imports","6470611"
"","Trade Balance","43655688"
"Singapore","Total Exports","15868028"
"","Total Imports","1434501"
"","Trade Balance","14433527"
"Italy (incl. Vatican City State)","Total Exports","77815928"
"","Total Imports","68061836"
"","Trade Balance","9754092"
"Vietnam","Total Exports","13375587"
"","Total Imports","3623854"
"","Trade Balance","9751733"
"United Arab Emirates","Total Exports","18107268"
"","Total Imports","12810719"
"","Trade Balance","5296549"
"New Zealand","Total Exports","5359478"
"","Total Imports","936896"
"","Trade Balance","4422582"
"Philippines","Total Exports","5336836"
"","Total Imports","1043925"
"","Trade Balance","4292911"
"Austria","Total Exports","6829893"
"","Total Imports","3437737"
"","Trade Balance","3392156"
"Ethiopia","Total Exports","2408731"
"","Total Imports","14664"
"","Trade Balance","2394067"
"Fiji","Total Exports","1596154"
"","Total Imports","11512"
"","Trade Balance","1584642"
"Saint Kitts and Nevis","Total Exports","1290284"
"","Total Imports","27"
"","Trade Balance","1290257"
"Djibouti","Total Exports","1105194"
"","Total Imports",""
"","Trade Balance","1105194"
"Bahamas","Total Exports","1048688"
"","Total Imports","2423"
"","Trade Balance","1046265"
"Malaysia","Total Exports","1174334"
"","Total Imports","180193"
"","Trade Balance","994141"
"Portugal","Total Exports","1187028"
"","Total Imports","294472"
"","Trade Balance","892556"
"Barbados","Total Exports","870847"
"","Total Imports","42"
"","Trade Balance","870805"
"Botswana","Total Exports","1422627"
"","Total Imports","891959"
"","Trade Balance","530668"
"Jamaica","Total Exports","502764"
"","Total Imports","2357"
"","Trade Balance","500407"
"Albania","Total Exports","549705"
"","Total Imports","147400"
"","Trade Balance","402305"
"Taiwan","Total Exports","2425904"
"","Total Imports","2038698"
"","Trade Balance","387206"
"Saudi Arabia","Total Exports","320192"
"","Total Imports","12464"
"","Trade Balance","307728"
"Cayman Islands","Total Exports","304194"
"","Total Imports","8221"
"","Trade Balance","295973"
"Netherlands Antilles","Total Exports","297840"
"","Total Imports","7816"
"","Trade Balance","290024"
"Ghana","Total Exports","762475"
"","Total Imports","568958"
"","Trade Balance","193517"
"Bangladesh","Total Exports","150401"
"","Total Imports","6437"
"","Trade Balance","143964"
"Oman (formerly Muscat and Oman)","Total Exports","91614"
"","Total Imports",""
"","Trade Balance","91614"
"Qatar","Total Exports","67126"
"","Total Imports","11"
"","Trade Balance","67115"
"Kyrgyzstan","Total Exports","67067"
"","Total Imports","53"
"","Trade Balance","67014"
"Aruba","Total Exports","59051"
"","Total Imports",""
"","Trade Balance","59051"
"Iraq","Total Exports","56849"
"","Total Imports",""
"","Trade Balance","56849"
"Bermuda","Total Exports","129268"
"","Total Imports","74742"
"","Trade Balance","54526"
"Antigua and Barbuda","Total Exports","61638"
"","Total Imports","7447"
"","Trade Balance","54191"
"Belize","Total Exports","41365"
"","Total Imports",""
"","Trade Balance","41365"
"Kuwait","Total Exports","40531"
"","Total Imports",""
"","Trade Balance","40531"
"Venezuela","Total Exports","32076"
"","Total Imports",""
"","Trade Balance","32076"
"Hungary","Total Exports","18445"
"","Total Imports","1149"
"","Trade Balance","17296"
"Slovakia","Total Exports","54048"
"","Total Imports","37179"
"","Trade Balance","16869"
"Netherlands","Total Exports","1924688"
"","Total Imports","1909557"
"","Trade Balance","15131"
"Saint Lucia","Total Exports","34216"
"","Total Imports","22555"
"","Trade Balance","11661"
"Turks and Caicos Islands","Total Exports","6589"
"","Total Imports","320"
"","Trade Balance","6269"
"British Virgin Islands","Total Exports","5049"
"","Total Imports",""
"","Trade Balance","5049"
"Pitcairn Island","Total Exports","3345"
"","Total Imports",""
"","Trade Balance","3345"
"Timor-Leste","Total Exports","3292"
"","Total Imports",""
"","Trade Balance","3292"
"Grenada","Total Exports","2697"
"","Total Imports",""
"","Trade Balance","2697"
"Saint Vincent and the Grenadines","Total Exports","2660"
"","Total Imports",""
"","Trade Balance","2660"
"Niger","Total Exports","10541"
"","Total Imports","7914"
"","Trade Balance","2627"
"Saint Pierre-Miquelon","Total Exports","1216"
"","Total Imports",""
"","Trade Balance","1216"
"Kazakhstan","Total Exports","341"
"","Total Imports",""
"","Trade Balance","341"
