"Title","Canadian trade balances"
"Products","Hs 20 - prep of vegetable, fruit, nuts or other parts of plants"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2016"
"Units","Value in  canadian dollars"

"","","2016"
"HS 20 - Prep of vegetable, fruit, nuts or other parts of plants"
"Manitoba","Total Exports","372017382"
"","Total Imports","59683575"
"","Trade Balance","312333807"
"Prince Edward Island","Total Exports","295696143"
"","Total Imports",""
"","Trade Balance","295696143"
"Alberta","Total Exports","360440732"
"","Total Imports","148758779"
"","Trade Balance","211681953"
"New Brunswick","Total Exports","250830522"
"","Total Imports","46208003"
"","Trade Balance","204622519"
"Nova Scotia","Total Exports","23063146"
"","Total Imports","7617620"
"","Trade Balance","15445526"
"Newfoundland and Labrador","Total Exports","52628"
"","Total Imports","5728"
"","Trade Balance","46900"
"Yukon Territory","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Northwest Territories","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Nunavut","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Saskatchewan","Total Exports","7299298"
"","Total Imports","24453673"
"","Trade Balance","-17154375"
"Quebec","Total Exports","262534323"
"","Total Imports","441018127"
"","Trade Balance","-178483804"
"British Columbia","Total Exports","140525409"
"","Total Imports","542407839"
"","Trade Balance","-401882430"
"Ontario","Total Exports","431578698"
"","Total Imports","1678904681"
"","Trade Balance","-1247325983"

"Source: Trade Data Online (accessed: March 14, 2025)"



