"Ireland","Total Exports","115148"
"","Total Imports","14485"
"","Trade Balance","100663"
"Luxembourg","Total Exports","80424"
"","Total Imports",""
"","Trade Balance","80424"
"Dominican Republic","Total Exports","76851"
"","Total Imports",""
"","Trade Balance","76851"
"Saudi Arabia","Total Exports","52454"
"","Total Imports",""
"","Trade Balance","52454"
"Pakistan","Total Exports","47103"
"","Total Imports",""
"","Trade Balance","47103"
"Poland","Total Exports","50817"
"","Total Imports","13574"
"","Trade Balance","37243"
"Indonesia","Total Exports","63593"
"","Total Imports","26459"
"","Trade Balance","37134"
"Uruguay","Total Exports","35642"
"","Total Imports",""
"","Trade Balance","35642"
"Mauritania","Total Exports","27979"
"","Total Imports",""
"","Trade Balance","27979"
"Botswana","Total Exports","27140"
"","Total Imports",""
"","Trade Balance","27140"
"Namibia","Total Exports","25678"
"","Total Imports",""
"","Trade Balance","25678"
"Malawi","Total Exports","25537"
"","Total Imports",""
"","Trade Balance","25537"
"Saint Pierre-Miquelon","Total Exports","24158"
"","Total Imports",""
"","Trade Balance","24158"
"Trinidad and Tobago","Total Exports","22148"
"","Total Imports",""
"","Trade Balance","22148"
"Algeria","Total Exports","21465"
"","Total Imports",""
"","Trade Balance","21465"
"Bahrain","Total Exports","20810"
"","Total Imports",""
"","Trade Balance","20810"
"Colombia","Total Exports","20138"
"","Total Imports",""
"","Trade Balance","20138"
"Guatemala","Total Exports","12697"
"","Total Imports",""
"","Trade Balance","12697"
"Nicaragua","Total Exports","12623"
"","Total Imports",""
"","Trade Balance","12623"
"Mongolia","Total Exports","9800"
"","Total Imports",""
"","Trade Balance","9800"
"Togo","Total Exports","9086"
"","Total Imports",""
"","Trade Balance","9086"
"Nigeria","Total Exports","3966"
"","Total Imports",""
"","Trade Balance","3966"
"Bermuda","Total Exports","3826"
"","Total Imports",""
"","Trade Balance","3826"
"Yemen","Total Exports","3676"
"","Total Imports",""
"","Trade Balance","3676"
"Libya","Total Exports","3358"
"","Total Imports",""
"","Trade Balance","3358"
"Romania","Total Exports","900"
"","Total Imports",""
"","Trade Balance","900"
"Malaysia","Total Exports","25963"
"","Total Imports","25477"
"","Trade Balance","486"
"Latvia","Total Exports","200"
"","Total Imports",""
"","Trade Balance","200"
"Angola","Total Exports","52"
"","Total Imports",""
"","Trade Balance","52"
"Slovakia","Total Exports",""
"","Total Imports","2651"
"","Trade Balance","-2651"
"Singapore","Total Exports","16662"
"","Total Imports","21213"
"","Trade Balance","-4551"
"Norway","Total Exports",""
"","Total Imports","5100"
"","Trade Balance","-5100"
"Denmark","Total Exports","6420"
"","Total Imports","14721"
"","Trade Balance","-8301"
"Iceland","Total Exports","3172"
"","Total Imports","17143"
"","Trade Balance","-13971"
"Thailand","Total Exports","5788"
"","Total Imports","20736"
"","Trade Balance","-14948"
"Panama","Total Exports",""
"","Total Imports","24909"
"","Trade Balance","-24909"
"Israel","Total Exports",""
"","Total Imports","102372"
"","Trade Balance","-102372"
"Finland","Total Exports",""
"","Total Imports","112259"
"","Trade Balance","-112259"
"Hungary","Total Exports",""
"","Total Imports","143296"
"","Trade Balance","-143296"
"Taiwan","Total Exports","18653"
"","Total Imports","202967"
"","Trade Balance","-184314"
"Italy (incl. Vatican City State)","Total Exports","1312"
"","Total Imports","246617"
"","Trade Balance","-245305"
"South Africa","Total Exports","394901"
"","Total Imports","667205"
"","Trade Balance","-272304"
"United Arab Emirates","Total Exports","28611"
"","Total Imports","492890"
"","Trade Balance","-464279"
"Korea, South","Total Exports","17086"
"","Total Imports","632373"
"","Trade Balance","-615287"
"Belgium","Total Exports","281094"
"","Total Imports","901851"
"","Trade Balance","-620757"
"Sweden","Total Exports","24220"
"","Total Imports","670508"
"","Trade Balance","-646288"
"Spain","Total Exports","95639"
"","Total Imports","856689"
"","Trade Balance","-761050"
"Hong Kong","Total Exports","1650"
"","Total Imports","871664"
"","Trade Balance","-870014"
"Japan","Total Exports","76739"
"","Total Imports","1429438"
"","Trade Balance","-1352699"
"Switzerland","Total Exports",""
"","Total Imports","1392825"
"","Trade Balance","-1392825"
"Austria","Total Exports","66198"
"","Total Imports","1717588"
"","Trade Balance","-1651390"
"France (incl. Monaco, French Antilles)","Total Exports","145795"
"","Total Imports","4686175"
"","Trade Balance","-4540380"
"Germany","Total Exports","288198"
"","Total Imports","4841791"
"","Trade Balance","-4553593"
"India","Total Exports","48512"
"","Total Imports","5689086"
"","Trade Balance","-5640574"
"Ukraine","Total Exports","108616"
"","Total Imports","6188547"
"","Trade Balance","-6079931"
"Re-Imports (Canada)","Total Exports",""
"","Total Imports","9596358"
"","Trade Balance","-9596358"
"Czech Republic","Total Exports","5528"
"","Total Imports","17901389"
"","Trade Balance","-17895861"
"China","Total Exports","1079566"
"","Total Imports","51559898"
"","Trade Balance","-50480332"
"United States","Total Exports","498403578"
"","Total Imports","953748585"
"","Trade Balance","-455345007"
"Sub-Total","Trade Balance","-398110763"
"Total All Countries","Total Exports","689378357"
"","Total Imports","1087489120"
"","Trade Balance","-398110763"

"Source: Trade Data Online (accessed: March 14, 2025)"



