"Title","Canadian trade balances"
"Products","Hs 86 - rlwy/tram locom,rolling-stock & pts;track fxts,fit & pts;mech traffic sgnl equip"
"Origin","Distribution by province"
"Destination","All countries (total)"
"Period","Specific year(s): 2015"
"Units","Value in  canadian dollars"

"","","2015"
"HS 86 - Rlwy/tram locom,rolling-stock & pts;track fxts,fit & pts;mech traffic sgnl equip"
"Prince Edward Island","Total Exports","219363"
"","Total Imports",""
"","Trade Balance","219363"
"Nunavut","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Northwest Territories","Total Exports",""
"","Total Imports",""
"","Trade Balance",""
"Yukon Territory","Total Exports","3230"
"","Total Imports","21388"
"","Trade Balance","-18158"
"Nova Scotia","Total Exports","264347"
"","Total Imports","2451385"
"","Trade Balance","-2187038"
"Newfoundland and Labrador","Total Exports","123076"
"","Total Imports","3051086"
"","Trade Balance","-2928010"
"New Brunswick","Total Exports","409166"
"","Total Imports","5869005"
"","Trade Balance","-5459839"
"Quebec","Total Exports","70839109"
"","Total Imports","110821541"
"","Trade Balance","-39982432"
"Saskatchewan","Total Exports","2895296"
"","Total Imports","62095910"
"","Trade Balance","-59200614"
"British Columbia","Total Exports","15184231"
"","Total Imports","132880518"
"","Trade Balance","-117696287"
"Manitoba","Total Exports","45313453"
"","Total Imports","311673748"
"","Trade Balance","-266360295"
"Alberta","Total Exports","5496339"
"","Total Imports","289126293"
"","Trade Balance","-283629954"
"Ontario","Total Exports","205585213"
"","Total Imports","774969330"
"","Trade Balance","-569384117"

"Source: Trade Data Online (accessed: March 14, 2025)"



