"Title","Canadian trade balances"
"Products","Hs 88 - aircraft, spacecraft, and parts thereof"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2005"
"Units","Value in  canadian dollars"

"","","2005"
"HS 88 - Aircraft, spacecraft, and parts thereof"
"United States","Total Exports","7172484812"
"","Total Imports","3202525616"
"","Trade Balance","3969959196"
"China","Total Exports","198447337"
"","Total Imports","5950732"
"","Trade Balance","192496605"
"Austria","Total Exports","181331177"
"","Total Imports","14442284"
"","Trade Balance","166888893"
"Spain","Total Exports","171501480"
"","Total Imports","22232549"
"","Trade Balance","149268931"
"Pakistan","Total Exports","91191881"
"","Total Imports","2700"
"","Trade Balance","91189181"
"United Arab Emirates","Total Exports","86885486"
"","Total Imports","90714"
"","Trade Balance","86794772"
"Israel","Total Exports","67703806"
"","Total Imports","2143120"
"","Trade Balance","65560686"
"Jordan","Total Exports","63168813"
"","Total Imports",""
"","Trade Balance","63168813"
"Italy (incl. Vatican City State)","Total Exports","96250449"
"","Total Imports","38357577"
"","Trade Balance","57892872"
"Qatar","Total Exports","46815976"
"","Total Imports","56654"
"","Trade Balance","46759322"
"South Africa","Total Exports","42381004"
"","Total Imports","550829"
"","Trade Balance","41830175"
"Germany","Total Exports","79960767"
"","Total Imports","38612523"
"","Trade Balance","41348244"
"Angola","Total Exports","36112860"
"","Total Imports",""
"","Trade Balance","36112860"
"Netherlands","Total Exports","38404952"
"","Total Imports","4621527"
"","Trade Balance","33783425"
"Egypt","Total Exports","31908003"
"","Total Imports","26212"
"","Trade Balance","31881791"
"New Zealand","Total Exports","30431605"
"","Total Imports","1128210"
"","Trade Balance","29303395"
"Australia","Total Exports","29258787"
"","Total Imports","4059328"
"","Trade Balance","25199459"
"Slovenia","Total Exports","22754166"
"","Total Imports","86309"
"","Trade Balance","22667857"
"India","Total Exports","22424785"
"","Total Imports","212224"
"","Trade Balance","22212561"
"Ireland","Total Exports","16385249"
"","Total Imports","2670"
"","Trade Balance","16382579"
"Norway","Total Exports","16113205"
"","Total Imports","355148"
"","Trade Balance","15758057"
"Switzerland","Total Exports","31442953"
"","Total Imports","16968351"
"","Trade Balance","14474602"
"Nigeria","Total Exports","14088108"
"","Total Imports","354"
"","Trade Balance","14087754"
"Hong Kong","Total Exports","8027786"
"","Total Imports","336062"
"","Trade Balance","7691724"
"Haiti","Total Exports","7622150"
"","Total Imports",""
"","Trade Balance","7622150"
"Czech Republic","Total Exports","7696500"
"","Total Imports","1097667"
"","Trade Balance","6598833"
"Argentina","Total Exports","6400419"
"","Total Imports",""
"","Trade Balance","6400419"
"Greece","Total Exports","6346027"
"","Total Imports","122163"
"","Trade Balance","6223864"
"Singapore","Total Exports","10900451"
"","Total Imports","4747765"
"","Trade Balance","6152686"
"Mozambique","Total Exports","5652769"
"","Total Imports",""
"","Trade Balance","5652769"
"Chile","Total Exports","5402491"
"","Total Imports","47523"
"","Trade Balance","5354968"
"Denmark","Total Exports","5346671"
"","Total Imports","168562"
"","Trade Balance","5178109"
"Malaysia","Total Exports","5155194"
"","Total Imports","103150"
"","Trade Balance","5052044"
"Maldives","Total Exports","4748653"
"","Total Imports","1485"
"","Trade Balance","4747168"
"Thailand","Total Exports","4826195"
"","Total Imports","188601"
"","Trade Balance","4637594"
"Colombia","Total Exports","4617154"
"","Total Imports","8885"
"","Trade Balance","4608269"
"Côte-d'Ivoire","Total Exports","4289601"
"","Total Imports","687"
"","Trade Balance","4288914"
"Gabon","Total Exports","4083167"
"","Total Imports","21438"
"","Trade Balance","4061729"
