"Title","Canadian trade balances"
"Products","Hs 09 - coffee, tea, maté and spices"
"Origin","Canada"
"Destination","All countries (detailed)"
"Period","Specific year(s): 2010"
"Units","Value in  canadian dollars"

"","","2010"
"HS 09 - Coffee, tea, maté and spices"
"Australia","Total Exports","2372841"
"","Total Imports","147598"
"","Trade Balance","2225243"
"Trinidad and Tobago","Total Exports","1371146"
"","Total Imports","137598"
"","Trade Balance","1233548"
"Barbados","Total Exports","720166"
"","Total Imports","4086"
"","Trade Balance","716080"
"Czech Republic","Total Exports","457313"
"","Total Imports","10448"
"","Trade Balance","446865"
"Ireland","Total Exports","445833"
"","Total Imports","67041"
"","Trade Balance","378792"
"New Zealand","Total Exports","254898"
"","Total Imports","4341"
"","Trade Balance","250557"
"Sweden","Total Exports","292947"
"","Total Imports","142292"
"","Trade Balance","150655"
"Kuwait","Total Exports","127821"
"","Total Imports",""
"","Trade Balance","127821"
"Qatar","Total Exports","99501"
"","Total Imports","138"
"","Trade Balance","99363"
"Latvia","Total Exports","98371"
"","Total Imports","824"
"","Trade Balance","97547"
"Lithuania","Total Exports","60500"
"","Total Imports","332"
"","Trade Balance","60168"
"Saint Pierre-Miquelon","Total Exports","56498"
"","Total Imports",""
"","Trade Balance","56498"
"Saudi Arabia","Total Exports","47548"
"","Total Imports","9246"
"","Trade Balance","38302"
"Cuba","Total Exports","239296"
"","Total Imports","201159"
"","Trade Balance","38137"
"Bermuda","Total Exports","25895"
"","Total Imports",""
"","Trade Balance","25895"
"Netherlands Antilles","Total Exports","23421"
"","Total Imports",""
"","Trade Balance","23421"
"Oman (formerly Muscat and Oman)","Total Exports","26766"
"","Total Imports","5047"
"","Trade Balance","21719"
"Turks and Caicos Islands","Total Exports","12691"
"","Total Imports",""
"","Trade Balance","12691"
"Burkina Faso","Total Exports","12057"
"","Total Imports",""
"","Trade Balance","12057"
"Bahrain","Total Exports","10914"
"","Total Imports",""
"","Trade Balance","10914"
"Cyprus","Total Exports","9023"
"","Total Imports",""
"","Trade Balance","9023"
"Saint Kitts and Nevis","Total Exports","6384"
"","Total Imports","40"
"","Trade Balance","6344"
"Côte-d'Ivoire","Total Exports","6777"
"","Total Imports","2172"
"","Trade Balance","4605"
"Iceland","Total Exports","5338"
"","Total Imports","1238"
"","Trade Balance","4100"
"Slovakia","Total Exports","4575"
"","Total Imports","1130"
"","Trade Balance","3445"
"Cayman Islands","Total Exports","1998"
"","Total Imports",""
"","Trade Balance","1998"
"Norway","Total Exports","300"
"","Total Imports","86"
"","Trade Balance","214"
"Antigua and Barbuda","Total Exports","4193"
"","Total Imports","4058"
"","Trade Balance","135"
"Mongolia","Total Exports","5"
"","Total Imports",""
"","Trade Balance","5"
"Mali","Total Exports",""
"","Total Imports","5"
"","Trade Balance","-5"
"Vanuatu (New Hebrides)","Total Exports",""
"","Total Imports","10"
"","Trade Balance","-10"
"Cook Islands","Total Exports",""
"","Total Imports","39"
"","Trade Balance","-39"
"Liberia","Total Exports",""
"","Total Imports","43"
"","Trade Balance","-43"
"Togo","Total Exports",""
"","Total Imports","88"
"","Trade Balance","-88"
"Andorra","Total Exports",""
"","Total Imports","102"
"","Trade Balance","-102"
"Central African Republic","Total Exports",""
"","Total Imports","127"
"","Trade Balance","-127"
"Bhutan","Total Exports",""
"","Total Imports","146"
"","Trade Balance","-146"
"Senegal","Total Exports",""
"","Total Imports","326"
"","Trade Balance","-326"
"Moldova","Total Exports",""
"","Total Imports","388"
"","Trade Balance","-388"
"Belize","Total Exports",""
"","Total Imports","488"
"","Trade Balance","-488"
"Myanmar (Burma)","Total Exports",""
"","Total Imports","579"
"","Trade Balance","-579"
"Guam","Total Exports",""
"","Total Imports","596"
"","Trade Balance","-596"
"Suriname","Total Exports",""
"","Total Imports","613"
"","Trade Balance","-613"
"Venezuela","Total Exports",""
"","Total Imports","674"
"","Trade Balance","-674"
"Sudan","Total Exports",""
"","Total Imports","722"
"","Trade Balance","-722"
"Congo (formerly Brazzaville)","Total Exports",""
"","Total Imports","763"
"","Trade Balance","-763"
"Malta","Total Exports",""
"","Total Imports","955"
"","Trade Balance","-955"
"Iraq","Total Exports","42"
"","Total Imports","1003"
"","Trade Balance","-961"
"Algeria","Total Exports",""
"","Total Imports","1469"
"","Trade Balance","-1469"
"Saint Lucia","Total Exports",""
"","Total Imports","2200"
"","Trade Balance","-2200"
"Armenia","Total Exports",""
"","Total Imports","2249"
"","Trade Balance","-2249"
"Sierra Leone","Total Exports",""
"","Total Imports","2288"
"","Trade Balance","-2288"
"Cambodia (Kampuchea)","Total Exports",""
"","Total Imports","2458"
"","Trade Balance","-2458"
"Montenegro","Total Exports",""
"","Total Imports","2489"
"","Trade Balance","-2489"
"Zambia (Zambi)","Total Exports",""
"","Total Imports","2759"
"","Trade Balance","-2759"
"Somalia","Total Exports",""
"","Total Imports","3406"
"","Trade Balance","-3406"
"Laos","Total Exports",""
"","Total Imports","4924"
"","Trade Balance","-4924"
"Mauritius","Total Exports",""
"","Total Imports","4933"
"","Trade Balance","-4933"
"Mozambique","Total Exports",""
"","Total Imports","8194"
"","Trade Balance","-8194"
"Slovenia","Total Exports",""
"","Total Imports","9304"
"","Trade Balance","-9304"
"Afghanistan","Total Exports",""
"","Total Imports","9369"
"","Trade Balance","-9369"
"Congo (formerly Zaire)","Total Exports",""
"","Total Imports","13804"
"","Trade Balance","-13804"
"Zimbabwe","Total Exports",""
"","Total Imports","13867"
"","Trade Balance","-13867"
"Cameroon","Total Exports",""
"","Total Imports","14991"
"","Trade Balance","-14991"
"French Polynesia","Total Exports","2475"
"","Total Imports","20419"
"","Trade Balance","-17944"
"Fiji","Total Exports",""
"","Total Imports","20405"
"","Trade Balance","-20405"
"Macau (Macao)","Total Exports","1201"
"","Total Imports","23432"
"","Trade Balance","-22231"
"Seychelles","Total Exports",""
"","Total Imports","24724"
"","Trade Balance","-24724"
"Uruguay","Total Exports",""
"","Total Imports","33884"
"","Trade Balance","-33884"
"Romania","Total Exports","4860"
"","Total Imports","42333"
"","Trade Balance","-37473"
"Ghana","Total Exports",""
"","Total Imports","44832"
"","Trade Balance","-44832"
"Saint Vincent and the Grenadines","Total Exports","16761"
"","Total Imports","61704"
"","Trade Balance","-44943"
"Denmark","Total Exports",""
"","Total Imports","46624"
"","Trade Balance","-46624"
"Ukraine","Total Exports","13283"
"","Total Imports","62027"
"","Trade Balance","-48744"
"Burundi","Total Exports",""
"","Total Imports","49451"
"","Trade Balance","-49451"
"Croatia","Total Exports","1445"
"","Total Imports","58308"
"","Trade Balance","-56863"
"Jordan","Total Exports","24721"
"","Total Imports","83247"
"","Trade Balance","-58526"
"Guyana","Total Exports","4290"
"","Total Imports","64163"
"","Trade Balance","-59873"
"Belgium","Total Exports","74322"
"","Total Imports","136500"
"","Trade Balance","-62178"
"Tunisia","Total Exports",""
"","Total Imports","66539"
"","Trade Balance","-66539"
"Serbia","Total Exports",""
"","Total Imports","72422"
"","Trade Balance","-72422"
"Nepal","Total Exports",""
"","Total Imports","75560"
"","Trade Balance","-75560"
"Guinea","Total Exports",""
"","Total Imports","82342"
"","Trade Balance","-82342"
"Finland","Total Exports","2749"
"","Total Imports","89431"
"","Trade Balance","-86682"
"Yemen","Total Exports",""
"","Total Imports","90573"
"","Trade Balance","-90573"
"Bosnia and Herzegovina","Total Exports",""
"","Total Imports","93550"
"","Trade Balance","-93550"
"Russia","Total Exports",""
"","Total Imports","113103"
"","Trade Balance","-113103"
"Bangladesh","Total Exports",""
"","Total Imports","114289"
"","Trade Balance","-114289"
"Haiti","Total Exports","11"
"","Total Imports","116830"
"","Trade Balance","-116819"
"Austria","Total Exports",""
"","Total Imports","118077"
"","Trade Balance","-118077"
"Philippines","Total Exports","28956"
"","Total Imports","150191"
"","Trade Balance","-121235"
"Albania","Total Exports","92"
"","Total Imports","121768"
"","Trade Balance","-121676"
"Comoros","Total Exports",""
"","Total Imports","139848"
